"Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","HS","AS","HST","AST","HF","AF","HC","AC","HY","AY","HR","AR","B365H","B365D","B365A","BWH","BWD","BWA","IWH","season"
"E1","06/05/07","Colchester","Crystal Palace",0,2,"A",0,1,"A",7,13,4,6,2,8,6,8,0,1,0,0,1.9,3.25,3.6,1.75,3.4,4.1,1.8,"06/07"
"E1","06/05/07","Burnley","Coventry",1,2,"A",0,1,"A",8,11,2,6,15,15,7,2,2,3,0,0,1.8,3.25,4.2,1.9,3.3,3.6,1.85,"06/07"
"E1","29/04/07","Crystal Palace","Derby",2,0,"H",1,0,"H",16,11,7,5,9,11,3,6,0,1,0,0,3.4,3.4,2.05,3.6,3.3,1.9,3.5,"06/07"
"E1","28/04/07","Wolves","QPR",2,0,"H",0,0,"D",18,7,8,4,11,13,4,2,1,2,0,0,1.5,3.8,5.75,1.45,4,6,1.4,"06/07"
"E1","28/04/07","Stoke","Colchester",3,1,"H",0,1,"A",10,11,8,3,15,10,5,6,5,3,0,1,1.9,3.5,3.4,2,3.25,3.3,2,"06/07"
"E1","28/04/07","Southend","Luton",1,3,"A",0,2,"A",24,9,11,7,10,20,8,2,4,4,0,0,1.61,3.5,5,1.6,3.6,4.8,1.6,"06/07"
"E1","28/04/07","Plymouth","Preston",2,0,"H",0,0,"D",16,6,10,2,9,18,9,5,1,2,0,0,2.8,3.4,2.2,3,3,2.25,3.1,"06/07"
"E1","28/04/07","Norwich","Southampton",0,1,"A",0,1,"A",8,13,3,6,11,14,4,3,0,1,0,0,2.8,3.4,2.2,2.9,3.2,2.2,3.1,"06/07"
"E1","28/04/07","Leeds","Ipswich",1,1,"D",1,0,"H",12,14,7,11,9,12,8,8,3,3,0,0,1.66,3.6,5,1.7,3.5,4.25,1.5,"06/07"
"E1","28/04/07","Coventry","West Brom",0,1,"A",0,1,"A",4,15,2,7,15,9,3,7,1,1,1,1,3.25,3.4,2,3.1,3.2,2.1,3.1,"06/07"
"E1","28/04/07","Cardiff","Hull",0,1,"A",0,0,"D",11,8,6,6,12,16,8,5,0,2,0,0,2.3,3.3,2.7,2.25,3.2,2.85,2.3,"06/07"
"E1","28/04/07","Birmingham","Sheffield Weds",2,0,"H",0,0,"D",8,13,3,1,13,12,5,7,3,2,1,0,1.66,3.5,4.5,1.6,3.6,4.8,1.6,"06/07"
"E1","28/04/07","Barnsley","Leicester",0,1,"A",0,0,"D",13,5,6,3,17,12,5,2,1,0,0,0,2.25,2.87,3.25,2.2,2.95,3.15,2.2,"06/07"
"E1","27/04/07","Sunderland","Burnley",3,2,"H",1,1,"D",20,7,11,4,12,19,7,4,2,3,0,0,1.33,4.75,9,1.3,4.5,8.5,1.3,"06/07"
"E1","23/04/07","Burnley","West Brom",3,2,"H",1,2,"A",11,11,7,5,12,8,4,2,3,2,0,1,3,3.25,2.3,2.85,3.15,2.25,2.9,"06/07"
"E1","22/04/07","Wolves","Birmingham",2,3,"A",0,0,"D",21,7,9,5,10,18,2,4,4,4,0,0,2.6,3.25,2.6,2.55,3.15,2.5,2.4,"06/07"
"E1","22/04/07","Norwich","Ipswich",1,1,"D",1,0,"H",15,14,4,7,12,15,6,8,1,1,0,0,2.3,3.2,2.8,2.25,3.2,2.85,2.2,"06/07"
"E1","21/04/07","Stoke","Hull",1,1,"D",1,0,"H",9,12,3,8,18,13,5,6,1,1,0,0,1.72,3.5,4.33,1.7,3.4,4.4,1.65,"06/07"
"E1","21/04/07","Southampton","Leeds",1,0,"H",0,0,"D",21,5,9,3,15,18,2,1,3,4,0,1,1.8,3.5,3.75,1.75,3.3,4.25,1.75,"06/07"
"E1","21/04/07","Sheffield Weds","Coventry",2,1,"H",1,1,"D",6,8,3,3,12,13,4,6,3,3,0,0,1.66,3.5,4.5,1.65,3.5,4.6,1.7,"06/07"
"E1","21/04/07","QPR","Cardiff",1,0,"H",1,0,"H",6,4,3,2,14,9,7,6,3,3,0,0,2.1,3.4,3,2.05,3.2,3.25,1.9,"06/07"
"E1","21/04/07","Preston","Leicester",0,1,"A",0,0,"D",7,12,3,7,12,18,6,3,2,3,0,0,1.66,3.5,4.5,1.6,3.35,5.3,1.6,"06/07"
"E1","21/04/07","Plymouth","Southend",2,1,"H",1,1,"D",20,6,12,3,11,18,4,5,1,3,0,0,2,3.4,3.25,2,3.2,3.35,2.1,"06/07"
"E1","21/04/07","Colchester","Sunderland",3,1,"H",1,0,"H",9,13,4,6,10,11,0,6,2,2,0,0,3,3.4,2.1,3.35,3.5,1.9,2.9,"06/07"
"E1","21/04/07","Barnsley","Crystal Palace",2,0,"H",1,0,"H",12,11,7,3,11,13,2,11,2,2,0,0,1.9,3.4,3.5,1.9,3.1,3.8,1.85,"06/07"
"E1","20/04/07","Derby","Luton",1,0,"H",1,0,"H",22,11,13,7,16,12,8,6,0,1,0,0,1.33,4.75,9,1.35,4.25,7.5,1.33,"06/07"
"E1","17/04/07","Leicester","Birmingham",1,2,"A",0,2,"A",18,5,7,4,16,26,7,3,0,2,0,0,3.4,3.2,2,3.3,3.25,2,3.1,"06/07"
"E1","17/04/07","Burnley","Norwich",3,0,"H",1,0,"H",13,11,8,5,9,11,5,4,1,1,0,0,1.9,3.25,3.6,2,3.2,3.35,2.1,"06/07"
"E1","14/04/07","Sunderland","QPR",2,1,"H",1,1,"D",13,5,6,5,10,13,7,2,1,3,0,0,1.36,4,8,1.4,3.8,7.5,1.4,"06/07"
"E1","14/04/07","Southend","Barnsley",1,3,"A",0,2,"A",22,12,11,5,11,16,9,7,1,3,0,0,1.9,3.25,3.6,2,3.1,3.45,2,"06/07"
"E1","14/04/07","Luton","Plymouth",1,2,"A",0,2,"A",5,8,2,3,6,14,2,9,2,2,0,0,2.25,3.25,2.8,2.25,3.15,2.85,2.3,"06/07"
"E1","14/04/07","Leicester","Norwich",1,2,"A",1,0,"H",12,7,6,4,14,11,10,8,1,1,0,0,2.1,3.4,3,2,3.2,3.35,2.1,"06/07"
"E1","14/04/07","Leeds","Burnley",1,0,"H",1,0,"H",9,6,6,2,12,16,5,7,0,3,0,0,2,3.3,3.6,1.85,3.25,3.8,1.9,"06/07"
"E1","14/04/07","Ipswich","Derby",2,1,"H",0,1,"A",20,5,9,4,8,22,3,2,4,6,1,1,3.2,3.2,2.1,2.95,3.15,2.2,2.8,"06/07"
"E1","14/04/07","Hull","Colchester",1,1,"D",1,0,"H",9,17,3,8,11,7,8,13,1,2,0,0,2.37,3.25,2.62,2.5,3.15,2.55,2.4,"06/07"
"E1","14/04/07","Crystal Palace","Wolves",2,2,"D",2,2,"D",12,8,5,6,15,9,6,4,1,2,0,1,2.5,3.25,2.5,2.55,3.15,2.5,2.4,"06/07"
"E1","14/04/07","Coventry","Preston",0,4,"A",0,2,"A",10,9,4,5,9,9,7,5,4,3,0,0,2.5,3.25,2.5,2.55,3.05,2.55,2.4,"06/07"
"E1","14/04/07","Cardiff","Stoke",1,1,"D",0,1,"A",15,7,9,3,16,17,7,3,0,2,0,0,2.37,3.25,2.62,2.35,3.15,2.7,2.3,"06/07"
"E1","14/04/07","Birmingham","Southampton",2,1,"H",1,0,"H",14,13,6,6,12,7,13,4,2,0,0,0,2,3.2,3.4,2,3.2,3.35,1.9,"06/07"
"E1","13/04/07","West Brom","Sheffield Weds",0,1,"A",0,0,"D",24,11,10,6,13,7,15,6,3,2,2,0,1.66,3.6,5,1.65,3.5,4.5,1.65,"06/07"
"E1","09/04/07","Wolves","Hull",3,1,"H",2,0,"H",13,11,8,6,17,16,6,4,2,3,0,0,1.72,3.4,4.33,1.65,3.5,4.5,1.65,"06/07"
"E1","09/04/07","Stoke","Crystal Palace",2,1,"H",2,1,"H",6,3,6,1,5,3,2,6,1,1,0,0,1.72,3.4,4.33,1.9,3.2,3.65,1.8,"06/07"
"E1","09/04/07","Southampton","Sunderland",1,2,"A",0,0,"D",11,12,7,5,7,11,1,7,0,1,0,0,2.6,3.2,2.62,2.55,3.15,2.5,2.4,"06/07"
"E1","09/04/07","Sheffield Weds","Ipswich",2,0,"H",0,0,"D",6,8,4,5,7,2,6,12,1,1,0,0,2.1,3.2,3.2,1.95,3.2,3.55,1.9,"06/07"
"E1","09/04/07","QPR","Luton",3,2,"H",1,1,"D",9,9,7,6,17,13,1,4,1,2,0,0,1.72,3.4,4.33,1.9,3.2,3.7,1.85,"06/07"
"E1","09/04/07","Preston","Southend",2,3,"A",0,1,"A",12,15,7,8,17,14,8,10,2,3,0,0,1.66,3.4,4.75,1.5,3.65,6,1.5,"06/07"
"E1","09/04/07","Plymouth","Leicester",3,0,"H",1,0,"H",8,11,6,6,25,14,5,5,0,1,0,0,2,3.2,3.4,1.95,3.2,3.55,2,"06/07"
"E1","09/04/07","Norwich","West Brom",1,2,"A",0,0,"D",10,25,6,14,10,11,9,12,3,1,0,0,2.5,3.25,2.5,2.6,3.15,2.45,2.5,"06/07"
"E1","09/04/07","Derby","Coventry",1,1,"D",0,0,"D",10,8,5,6,9,9,9,3,0,1,0,0,1.53,3.5,6,1.6,3.5,5,1.55,"06/07"
"E1","09/04/07","Colchester","Leeds",2,1,"H",0,0,"D",12,8,4,3,12,16,3,5,0,4,0,0,2,3.2,3.4,2.1,3.15,3.15,2,"06/07"
"E1","09/04/07","Burnley","Cardiff",2,0,"H",1,0,"H",6,8,4,4,22,8,3,5,5,0,0,0,2.5,3.25,2.5,2.35,3.15,2.75,2.4,"06/07"
"E1","09/04/07","Barnsley","Birmingham",1,0,"H",0,0,"D",11,19,7,6,7,12,4,10,1,0,0,0,3.6,3.25,1.9,3.6,3.25,1.9,3.4,"06/07"
"E1","07/04/07","West Brom","Stoke",1,3,"A",0,3,"A",24,5,5,3,12,16,6,2,2,3,0,0,1.72,3.5,4.33,1.75,3.3,4.25,1.7,"06/07"
"E1","07/04/07","Sunderland","Wolves",2,1,"H",1,0,"H",16,9,10,6,10,13,5,2,3,1,0,0,1.66,3.5,4.5,1.7,3.4,4.4,1.7,"06/07"
"E1","07/04/07","Luton","Southampton",0,2,"A",0,2,"A",4,10,3,5,13,14,5,6,3,1,0,0,2.9,3.25,2.2,3.15,3.15,2.1,3,"06/07"
"E1","07/04/07","Leeds","Plymouth",2,1,"H",1,1,"D",7,8,4,5,13,16,4,6,1,1,0,0,1.95,3.3,3.8,1.9,3.2,3.7,1.85,"06/07"
"E1","07/04/07","Ipswich","Barnsley",5,1,"H",2,0,"H",22,8,15,6,13,18,8,2,2,5,0,0,1.9,3.25,3.6,1.9,3.2,3.7,1.85,"06/07"
"E1","07/04/07","Crystal Palace","Preston",3,0,"H",2,0,"H",19,8,11,6,14,12,11,5,1,2,0,0,2.4,3.25,2.62,2.55,3.05,2.55,2.4,"06/07"
"E1","07/04/07","Coventry","QPR",0,1,"A",0,0,"D",11,8,8,3,18,22,7,2,2,3,0,0,1.9,3.25,3.6,1.8,3.25,4,1.9,"06/07"
"E1","07/04/07","Cardiff","Sheffield Weds",1,2,"A",1,1,"D",18,9,10,4,5,16,6,0,1,3,1,0,1.8,3.25,4,1.9,3.2,3.7,1.8,"06/07"
"E1","07/04/07","Birmingham","Burnley",0,1,"A",0,0,"D",9,7,3,5,11,8,4,5,2,1,0,0,1.5,3.6,6,1.4,3.8,7.5,1.45,"06/07"
"E1","06/04/07","Southend","Colchester",0,3,"A",0,1,"A",17,15,8,10,13,10,5,5,2,0,0,0,2.1,3.3,3.4,2.2,3.15,3,2.2,"06/07"
"E1","06/04/07","Leicester","Derby",1,1,"D",0,1,"A",12,8,5,4,11,22,6,2,3,3,0,0,3,3.25,2.3,2.8,3.15,2.3,2.8,"06/07"
"E1","06/04/07","Hull","Norwich",1,2,"A",0,1,"A",16,14,9,7,10,15,15,3,1,2,0,0,1.9,3.25,3.6,2.1,3.15,3.15,2,"06/07"
"E1","03/04/07","QPR","Preston",1,0,"H",0,0,"D",7,9,2,5,23,14,5,5,2,1,0,0,2.8,3.25,2.25,2.8,3.15,2.3,2.6,"06/07"
"E1","03/04/07","Burnley","Plymouth",4,0,"H",3,0,"H",9,11,7,8,23,23,3,3,0,4,0,0,2.1,3.2,3.25,2.2,3.15,2.95,2.2,"06/07"
"E1","01/04/07","Birmingham","Coventry",3,0,"H",1,0,"H",16,9,10,0,13,14,7,8,0,2,0,0,1.66,3.4,4.75,1.55,3.5,5.5,1.6,"06/07"
"E1","31/03/07","Wolves","Southampton",0,6,"A",0,3,"A",11,9,5,6,9,7,10,3,1,0,0,0,2,3.2,3.4,2,3.2,3.35,1.9,"06/07"
"E1","31/03/07","Stoke","Leicester",4,2,"H",2,1,"H",5,10,4,6,14,16,5,3,1,4,0,0,1.83,3.25,4,1.75,3.3,4.25,1.75,"06/07"
"E1","31/03/07","QPR","West Brom",1,2,"A",0,0,"D",9,13,4,8,23,15,4,3,3,1,0,0,2.8,3.25,2.25,2.8,3.2,2.25,2.6,"06/07"
"E1","31/03/07","Ipswich","Plymouth",3,0,"H",2,0,"H",13,12,10,8,10,9,6,5,1,0,0,1,2,3.2,3.4,2.1,3.15,3.15,2.1,"06/07"
"E1","31/03/07","Hull","Southend",4,0,"H",1,0,"H",13,3,7,2,15,17,5,1,0,3,0,0,1.9,3.25,3.6,2,3.2,3.35,2,"06/07"
"E1","31/03/07","Crystal Palace","Sheffield Weds",1,2,"A",0,0,"D",12,11,8,10,8,14,5,2,1,1,0,0,1.9,3.25,3.6,2,3.2,3.35,1.9,"06/07"
"E1","31/03/07","Colchester","Norwich",3,0,"H",0,0,"D",11,14,8,4,4,14,1,6,0,3,0,0,2,3.2,3.4,1.9,3.2,3.7,1.9,"06/07"
"E1","31/03/07","Cardiff","Sunderland",0,1,"A",0,0,"D",9,11,4,4,11,13,2,5,3,1,0,0,2.5,3.25,2.5,2.65,3.15,2.4,2.4,"06/07"
"E1","31/03/07","Burnley","Luton",0,0,"D",0,0,"D",9,8,4,4,12,18,4,4,0,0,0,0,1.8,3.3,4,1.9,3.2,3.7,1.9,"06/07"
"E1","31/03/07","Barnsley","Derby",1,2,"A",0,1,"A",12,9,8,4,14,14,3,3,2,0,0,0,3.1,3.3,2.05,3.15,3.15,2.1,3,"06/07"
"E1","30/03/07","Leeds","Preston",2,1,"H",0,1,"A",17,8,7,4,15,16,4,2,0,0,0,0,2.87,3.25,2.37,2.85,3.15,2.25,2.8,"06/07"
"E1","18/03/07","West Brom","Birmingham",1,1,"D",0,0,"D",13,10,4,6,10,15,8,6,2,1,0,1,2.25,3.2,3.1,2.3,3.15,2.8,2.3,"06/07"
"E1","17/03/07","Sunderland","Hull",2,0,"H",1,0,"H",13,4,6,2,12,20,5,2,0,1,0,0,1.53,3.5,6,1.45,3.75,6.5,1.5,"06/07"
"E1","17/03/07","Southend","Leeds",1,1,"D",1,0,"H",12,12,6,7,11,10,6,8,1,3,0,0,2.2,3.4,2.8,2.25,3.15,2.85,2.1,"06/07"
"E1","17/03/07","Sheffield Weds","Wolves",2,2,"D",1,1,"D",11,9,6,5,8,9,2,7,2,2,1,0,2.62,3.25,2.37,2.8,3.15,2.3,2.6,"06/07"
"E1","17/03/07","Preston","Burnley",2,0,"H",1,0,"H",9,8,4,3,22,17,6,6,3,5,0,0,1.66,3.3,4.75,1.6,3.45,5.1,1.65,"06/07"
"E1","17/03/07","Plymouth","Crystal Palace",1,0,"H",0,0,"D",8,8,3,5,14,11,12,6,0,1,0,0,2.2,3.25,2.9,2.2,3.15,2.95,2.2,"06/07"
"E1","17/03/07","Norwich","Stoke",1,0,"H",1,0,"H",12,9,6,3,14,14,3,5,0,2,0,1,2.37,3.2,2.7,2.3,3.15,2.8,2.3,"06/07"
"E1","17/03/07","Luton","Ipswich",0,2,"A",0,1,"A",5,5,3,3,20,13,5,4,2,0,0,0,2.25,3.25,2.8,2.2,3.15,2.95,2.3,"06/07"
"E1","17/03/07","Leicester","QPR",1,3,"A",0,0,"D",13,6,9,2,10,23,4,3,2,4,0,0,1.83,3.4,3.75,1.8,3.25,4,1.8,"06/07"
"E1","17/03/07","Derby","Cardiff",3,1,"H",1,1,"D",6,13,4,8,21,6,3,6,4,0,0,0,1.9,3.25,3.6,1.9,3.2,3.7,1.9,"06/07"
"E1","17/03/07","Coventry","Barnsley",4,1,"H",3,0,"H",18,5,14,4,15,15,3,3,0,1,0,0,1.8,3.2,4.2,1.8,3.25,4,1.8,"06/07"
"E1","16/03/07","Southampton","Colchester",1,2,"A",1,2,"A",23,14,14,7,6,13,12,4,2,1,0,0,1.6,3.5,6,1.65,3.35,4.8,1.7,"06/07"
"E1","14/03/07","West Brom","Crystal Palace",2,3,"A",1,2,"A",25,5,16,3,7,11,5,1,1,0,1,0,1.61,3.4,5.5,1.65,3.4,4.8,1.65,"06/07"
"E1","14/03/07","Plymouth","Barnsley",2,4,"A",2,2,"D",16,10,9,7,20,16,12,2,2,4,0,0,1.83,3.5,3.6,1.7,3.35,4.5,1.75,"06/07"
"E1","13/03/07","Sunderland","Stoke",2,2,"D",1,2,"A",16,13,10,7,13,13,7,1,3,2,0,0,1.57,3.6,6,1.6,3.45,5.1,1.55,"06/07"
"E1","13/03/07","Southend","Burnley",1,0,"H",0,0,"D",14,6,3,4,13,13,4,6,1,3,0,0,2.1,3.2,3.2,2.2,3.15,2.95,2.1,"06/07"
"E1","13/03/07","Southampton","Cardiff",2,2,"D",2,0,"H",8,9,6,5,17,12,1,6,2,1,0,0,1.9,3.25,3.6,1.95,3.05,3.7,2,"06/07"
"E1","13/03/07","Sheffield Weds","Colchester",2,0,"H",2,0,"H",8,5,3,1,3,3,5,3,2,2,0,0,1.9,3.25,3.6,2,3.2,3.35,1.9,"06/07"
"E1","13/03/07","Preston","Ipswich",1,0,"H",1,0,"H",8,13,3,9,16,8,5,6,5,3,0,0,1.66,3.4,5,1.65,3.4,4.8,1.6,"06/07"
"E1","13/03/07","Norwich","Birmingham",1,0,"H",0,0,"D",13,14,7,5,10,15,8,4,0,0,0,0,2.8,3.25,2.25,2.95,3.15,2.2,2.8,"06/07"
"E1","13/03/07","Luton","Hull",1,2,"A",0,1,"A",5,9,4,3,8,16,5,7,2,4,0,0,2.25,3.25,2.8,2,3.2,3.35,2.2,"06/07"
"E1","13/03/07","Leicester","Leeds",1,1,"D",1,1,"D",8,9,3,5,8,13,8,3,1,3,0,0,1.83,3.25,4,1.95,3.2,3.5,1.8,"06/07"
"E1","13/03/07","Derby","QPR",1,1,"D",0,1,"A",14,7,6,3,13,20,6,4,2,5,0,0,1.44,3.5,8,1.5,3.5,6.3,1.45,"06/07"
"E1","13/03/07","Coventry","Wolves",2,1,"H",1,1,"D",19,6,12,3,7,10,6,2,0,3,0,1,2.4,3.2,2.62,2.5,3.1,2.6,2.45,"06/07"
"E1","11/03/07","Wolves","West Brom",1,0,"H",0,0,"D",11,10,5,5,13,12,4,8,0,1,0,0,2.4,3.1,2.7,2.3,3.15,2.8,2.3,"06/07"
"E1","10/03/07","Stoke","Southampton",2,1,"H",1,1,"D",9,8,4,6,17,13,6,2,3,3,0,0,2.4,3.25,2.6,2.35,3.15,2.7,2.3,"06/07"
"E1","10/03/07","QPR","Sheffield Weds",1,1,"D",0,0,"D",8,4,4,3,14,14,10,9,3,4,0,0,2.4,3.25,2.6,2.4,3.15,2.65,2.4,"06/07"
"E1","10/03/07","Leeds","Luton",1,0,"H",0,0,"D",22,5,9,2,14,12,7,8,3,2,0,0,2.1,3.25,3.4,2,3.2,3.35,2.1,"06/07"
"E1","10/03/07","Ipswich","Southend",0,2,"A",0,2,"A",19,11,8,8,9,17,11,5,4,2,1,0,1.8,3.25,4,1.85,3.25,3.8,1.85,"06/07"
"E1","10/03/07","Hull","Preston",2,0,"H",1,0,"H",11,3,8,1,12,11,5,2,0,2,0,0,2.62,3.25,2.37,2.65,3.15,2.4,2.7,"06/07"
"E1","10/03/07","Crystal Palace","Leicester",2,0,"H",1,0,"H",9,4,4,2,15,10,3,4,1,1,0,0,1.9,3.25,3.6,2,3.2,3.35,2,"06/07"
"E1","10/03/07","Colchester","Coventry",0,0,"D",0,0,"D",5,6,1,1,12,18,4,7,0,2,0,0,2.1,3.2,3,1.95,3.2,3.5,1.9,"06/07"
"E1","10/03/07","Cardiff","Norwich",1,0,"H",1,0,"H",12,8,7,3,10,13,4,2,2,2,0,0,1.72,3.4,4.33,1.8,3.1,4.3,1.75,"06/07"
"E1","10/03/07","Barnsley","Sunderland",0,2,"A",0,0,"D",10,15,3,10,17,23,2,9,1,1,0,0,3.6,3.25,1.9,3.7,3.2,1.9,3.5,"06/07"
"E1","09/03/07","Birmingham","Derby",1,0,"H",1,0,"H",8,9,3,3,18,18,6,9,2,2,1,0,2,3.3,3.6,1.95,3.2,3.5,2,"06/07"
"E1","06/03/07","Sheffield Weds","Plymouth",1,1,"D",1,0,"H",14,7,4,4,6,7,8,12,2,0,0,0,2.1,3.2,3.2,2,3.2,3.35,2.2,"06/07"
"E1","06/03/07","Norwich","Derby",1,2,"A",0,0,"D",13,13,7,5,4,14,1,3,1,1,0,0,2.8,3.25,2.25,2.85,3.15,2.25,2.65,"06/07"
"E1","06/03/07","Hull","Ipswich",2,5,"A",1,2,"A",18,14,7,7,14,16,8,3,1,1,0,0,2.2,3.2,3,2.25,3.15,2.85,2.1,"06/07"
"E1","05/03/07","Preston","Southampton",3,1,"H",1,0,"H",12,18,7,10,11,8,3,7,1,0,0,0,2.2,3.1,3.2,2.3,3.15,2.8,2.1,"06/07"
"E1","04/03/07","Birmingham","Cardiff",1,0,"H",0,0,"D",13,9,6,5,10,14,3,5,1,2,0,0,1.8,3.3,4,1.75,3.3,4.25,1.8,"06/07"
"E1","03/03/07","West Brom","Sunderland",1,2,"A",0,1,"A",11,8,5,4,5,12,8,4,1,1,1,0,2,3.25,3.4,2.1,3.15,3.15,2.1,"06/07"
"E1","03/03/07","Southend","Leicester",2,2,"D",0,1,"A",13,9,8,5,15,14,5,3,2,2,1,0,2.3,3.25,2.87,2.2,3.15,2.95,2.5,"06/07"
"E1","03/03/07","Plymouth","Stoke",1,1,"D",1,0,"H",11,14,7,6,15,11,7,2,2,2,0,0,2.3,3.1,2.87,2.25,3.15,2.85,2.2,"06/07"
"E1","03/03/07","Luton","Wolves",2,3,"A",2,1,"H",4,12,3,7,11,10,5,5,4,1,0,0,2.62,3.25,2.4,2.8,3.15,2.3,2.6,"06/07"
"E1","03/03/07","Leeds","Sheffield Weds",2,3,"A",0,2,"A",19,8,13,3,9,19,15,6,1,3,0,1,2.3,3.25,2.75,2,3.2,3.35,2.2,"06/07"
"E1","03/03/07","Ipswich","QPR",2,1,"H",1,0,"H",17,14,12,7,9,19,4,6,1,2,0,0,1.9,3.2,3.75,1.8,3.25,4,1.9,"06/07"
"E1","03/03/07","Coventry","Hull",2,0,"H",2,0,"H",12,7,3,5,15,18,5,3,0,3,0,0,1.9,3.2,3.75,1.8,3.25,4,1.9,"06/07"
"E1","03/03/07","Burnley","Crystal Palace",1,1,"D",1,1,"D",10,7,6,3,10,8,6,2,2,2,0,0,2.37,3.2,2.7,2.35,3.15,2.7,2.4,"06/07"
"E1","03/03/07","Barnsley","Norwich",1,3,"A",1,3,"A",14,8,11,4,15,13,7,5,3,2,0,0,2.2,3.2,3,2.1,3.15,3.15,2.2,"06/07"
"E1","02/03/07","Derby","Colchester",5,1,"H",3,0,"H",16,6,2,1,16,14,5,1,2,1,0,0,1.72,3.5,5,1.7,3.35,4.5,1.7,"06/07"
"E1","27/02/07","Luton","Norwich",2,3,"A",1,1,"D",9,6,5,4,7,9,5,6,0,1,0,0,2.1,3.2,3.2,2.2,3.15,2.95,2.1,"06/07"
"E1","27/02/07","Birmingham","Leeds",1,0,"H",1,0,"H",12,7,4,3,15,8,7,2,1,0,0,0,1.45,3.8,6.5,1.55,3.5,5.5,1.55,"06/07"
"E1","26/02/07","Stoke","Barnsley",0,1,"A",0,1,"A",10,4,5,3,12,25,6,1,2,4,0,0,1.66,3.4,5.5,1.65,3.35,4.8,1.65,"06/07"
"E1","24/02/07","Wolves","Leeds",1,0,"H",0,0,"D",17,9,10,5,15,14,7,10,3,2,0,0,1.72,3.5,4.33,1.65,3.4,4.75,1.65,"06/07"
"E1","24/02/07","Sunderland","Derby",2,1,"H",1,0,"H",12,7,8,5,8,21,6,5,2,2,0,0,2.1,3.2,3.2,2.15,3.15,3.05,2.1,"06/07"
"E1","24/02/07","Southampton","Ipswich",1,0,"H",1,0,"H",11,6,6,2,8,14,3,4,1,1,0,0,1.66,3.5,4.5,1.62,3.45,4.95,1.6,"06/07"
"E1","24/02/07","Sheffield Weds","Southend",3,2,"H",2,1,"H",12,10,4,6,9,11,4,9,1,2,0,0,1.9,3.25,3.6,1.9,3.25,3.6,1.9,"06/07"
"E1","24/02/07","QPR","Plymouth",1,1,"D",0,1,"A",11,6,3,3,14,21,3,8,2,2,0,0,2.3,3.2,2.8,2.3,3.15,2.8,2.4,"06/07"
"E1","24/02/07","Norwich","Coventry",1,1,"D",0,1,"A",12,14,5,4,12,7,5,3,2,1,0,0,1.9,3.25,3.6,1.95,3.2,3.5,2,"06/07"
"E1","24/02/07","Leicester","West Brom",1,1,"D",1,1,"D",13,16,5,13,26,11,8,4,0,1,0,0,2.5,3.25,2.5,2.65,3.15,2.4,2.5,"06/07"
"E1","24/02/07","Hull","Birmingham",2,0,"H",1,0,"H",13,3,6,3,17,12,7,3,1,0,0,1,3.4,3.2,2,3.35,3.2,2,3.4,"06/07"
"E1","24/02/07","Crystal Palace","Luton",2,1,"H",1,0,"H",16,8,10,3,10,12,6,2,1,1,0,1,1.66,3.5,4.5,1.8,3.25,4,1.7,"06/07"
"E1","24/02/07","Colchester","Burnley",0,0,"D",0,0,"D",12,7,2,4,10,18,7,4,0,2,0,0,1.72,3.5,4.33,1.75,3.3,4.25,1.7,"06/07"
"E1","23/02/07","Cardiff","Preston",4,1,"H",1,0,"H",14,11,4,6,14,14,5,6,0,2,0,0,2.4,3.4,2.75,2.25,3.1,2.9,2.2,"06/07"
"E1","21/02/07","Derby","Stoke",0,2,"A",0,2,"A",19,5,12,3,16,13,11,4,3,1,0,0,1.65,3.25,5,1.65,3.4,4.75,1.7,"06/07"
"E1","20/02/07","West Brom","Cardiff",1,0,"H",0,0,"D",16,11,9,4,7,12,10,6,0,1,0,0,1.65,3.5,4.75,1.65,3.4,4.75,1.7,"06/07"
"E1","20/02/07","Southend","Crystal Palace",0,1,"A",0,0,"D",19,13,9,5,6,12,5,6,0,0,0,0,2.37,3.2,2.7,2.35,3.15,2.7,2.3,"06/07"
"E1","20/02/07","Preston","Norwich",2,1,"H",2,0,"H",20,12,8,4,12,9,4,6,0,1,0,0,1.61,3.5,5,1.6,3.45,5.1,1.6,"06/07"
"E1","20/02/07","Plymouth","Colchester",3,0,"H",1,0,"H",13,5,9,4,8,10,4,3,0,2,0,0,2.2,3.2,3,2.2,3.15,2.95,2.1,"06/07"
"E1","20/02/07","Luton","Sheffield Weds",3,2,"H",1,1,"D",8,13,4,5,13,18,6,5,0,0,0,0,2.25,3.25,2.87,2.2,3.15,2.95,2.2,"06/07"
"E1","20/02/07","Leeds","QPR",0,0,"D",0,0,"D",13,5,4,3,15,19,8,5,2,4,0,0,1.72,3.3,4.33,1.8,3.25,4,1.8,"06/07"
"E1","20/02/07","Ipswich","Wolves",0,1,"A",0,1,"A",22,12,11,7,8,12,9,5,0,1,0,0,2.4,3.25,2.62,2.5,3.15,2.55,2.4,"06/07"
"E1","20/02/07","Coventry","Southampton",2,1,"H",2,1,"H",10,16,2,9,15,14,4,7,2,1,0,0,2.75,3.25,2.3,2.95,3.15,2.2,2.8,"06/07"
