"Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","HS","AS","HST","AST","HF","AF","HC","AC","HY","AY","HR","AR","B365H","B365D","B365A","BWH","BWD","BWA","IWH","season"
"E2","06/10/07","Nott'm Forest","Hartlepool",2,1,"H",1,1,"D",17,7,10,4,5,13,7,9,0,2,0,0,1.72,3.5,4.33,1.7,3.4,4.4,1.7,"07/08"
"E2","06/10/07","Northampton","Port Vale",2,1,"H",2,0,"H",9,18,6,13,12,6,5,8,1,1,0,0,1.8,3.3,4,1.8,3.35,3.9,1.9,"07/08"
"E2","06/10/07","Luton","Doncaster",1,1,"D",0,1,"A",14,14,5,7,16,7,2,4,4,1,0,0,2,3.4,3.2,2,3.25,3.3,2.1,"07/08"
"E2","06/10/07","Leyton Orient","Swansea",0,5,"A",0,1,"A",18,12,10,11,11,18,9,5,0,3,0,0,2.25,3.25,2.8,2.1,3.25,3.05,2,"07/08"
"E2","06/10/07","Leeds","Yeovil",1,0,"H",0,0,"D",11,8,4,2,19,20,9,8,2,2,0,0,1.61,3.5,5,1.6,3.5,5,1.6,"07/08"
"E2","06/10/07","Crewe","Bournemouth",1,4,"A",0,1,"A",16,22,8,12,7,13,5,4,0,0,0,0,1.9,3.25,3.6,1.9,3.3,3.55,1.8,"07/08"
"E2","06/10/07","Cheltenham","Oldham",1,1,"D",1,0,"H",3,12,0,8,13,11,6,8,2,1,1,0,2.5,3.25,2.5,2.4,3.25,2.6,2.3,"07/08"
"E2","06/10/07","Carlisle","Millwall",4,0,"H",4,0,"H",15,7,9,2,14,11,7,9,1,0,0,0,1.72,3.5,4.33,1.7,3.4,4.4,1.8,"07/08"
"E2","06/10/07","Brighton","Bristol Rvs",0,0,"D",0,0,"D",17,5,9,1,11,11,7,1,0,0,0,0,2,3.2,3.4,2,3.25,3.3,2,"07/08"
"E2","02/10/07","Yeovil","Luton",0,0,"D",0,0,"D",3,10,2,3,11,11,4,4,0,0,0,0,2.15,3.2,3.1,2,3.25,3.3,2.1,"07/08"
"E2","02/10/07","Tranmere","Crewe",1,1,"D",0,0,"D",11,9,1,0,13,6,11,2,1,0,0,0,1.72,3.5,4.33,1.6,3.55,4.9,1.7,"07/08"
"E2","02/10/07","Swansea","Swindon",2,1,"H",1,0,"H",10,10,3,4,12,17,2,7,1,2,0,0,1.9,3.25,3.6,1.9,3.3,3.55,1.8,"07/08"
"E2","02/10/07","Port Vale","Cheltenham",3,0,"H",1,0,"H",16,9,10,2,8,13,11,1,0,0,1,1,2.1,3.3,3.1,2.2,3.25,2.9,2.1,"07/08"
"E2","02/10/07","Oldham","Leeds",0,1,"A",0,0,"D",10,12,4,7,13,12,5,2,2,2,0,0,2.7,3.25,2.3,2.7,3.25,2.3,2.8,"07/08"
"E2","02/10/07","Millwall","Northampton",2,0,"H",2,0,"H",10,5,5,3,10,10,8,3,0,3,0,0,2.1,3.2,3.2,2.1,3.25,3.05,2.2,"07/08"
"E2","02/10/07","Huddersfield","Nott'm Forest",1,1,"D",0,0,"D",6,5,2,2,10,5,4,4,2,1,1,0,2.62,3.25,2.37,2.9,3.25,2.2,2.6,"07/08"
"E2","02/10/07","Hartlepool","Carlisle",2,2,"D",1,2,"A",16,7,8,3,7,12,12,2,2,2,0,0,1.9,3.25,3.75,2,3.25,3.3,2.1,"07/08"
"E2","02/10/07","Gillingham","Leyton Orient",3,1,"H",1,0,"H",8,16,5,8,15,11,3,6,0,0,0,0,2.5,3.25,2.5,2.55,3.25,2.45,2.5,"07/08"
"E2","02/10/07","Doncaster","Walsall",2,3,"A",2,1,"H",5,12,3,7,14,20,6,7,3,4,1,0,1.61,3.6,5,1.65,3.45,4.7,1.65,"07/08"
"E2","02/10/07","Bristol Rvs","Southend",1,1,"D",1,0,"H",3,7,0,6,16,13,6,3,3,1,0,0,2.37,3.25,2.62,2.45,3.24,2.55,2.4,"07/08"
"E2","02/10/07","Bournemouth","Brighton",0,2,"A",0,0,"D",12,10,8,6,14,17,5,3,1,1,0,0,2.5,3.25,2.5,2.45,3.25,2.55,2.3,"07/08"
"E2","29/09/07","Yeovil","Nott'm Forest",0,3,"A",0,0,"D",6,6,2,5,14,8,6,5,0,1,0,0,2.5,3.2,2.6,2.55,3.25,2.45,2.3,"07/08"
"E2","29/09/07","Tranmere","Northampton",2,2,"D",0,2,"A",15,9,9,4,4,8,6,5,1,0,0,0,1.8,3.3,4.2,1.75,3.4,4.1,1.7,"07/08"
"E2","29/09/07","Swansea","Brighton",0,0,"D",0,0,"D",13,12,8,5,14,13,9,6,2,2,0,0,1.72,3.4,4.2,1.7,3.4,4.4,1.8,"07/08"
"E2","29/09/07","Port Vale","Southend",1,2,"A",0,2,"A",8,6,5,3,5,12,6,6,2,3,0,0,2.6,3.25,2.4,2.35,3.25,2.65,2.5,"07/08"
"E2","29/09/07","Oldham","Crewe",3,2,"H",1,2,"A",22,7,11,4,12,10,5,6,0,0,0,0,1.9,3.25,3.6,1.9,3.3,3.6,1.9,"07/08"
"E2","29/09/07","Millwall","Swindon",1,2,"A",0,1,"A",23,12,16,6,10,15,7,6,1,3,0,0,2.1,3.2,3.2,2.1,3.25,3.05,2.1,"07/08"
"E2","29/09/07","Huddersfield","Luton",2,0,"H",1,0,"H",12,7,6,2,13,17,3,3,3,3,0,1,2.5,3.2,2.5,2.3,3.25,2.7,2.3,"07/08"
"E2","29/09/07","Hartlepool","Walsall",0,1,"A",0,0,"D",18,10,0,1,7,13,5,5,1,1,0,0,1.61,3.5,5,1.6,3.5,5,1.65,"07/08"
"E2","29/09/07","Gillingham","Leeds",1,1,"D",0,1,"A",22,10,9,4,12,15,8,3,2,5,0,2,4,3.3,1.8,3.9,3.35,1.8,3.5,"07/08"
"E2","29/09/07","Doncaster","Cheltenham",2,0,"H",1,0,"H",20,7,8,2,11,9,10,10,0,0,0,0,1.8,3.3,4,1.75,3.4,4.1,1.75,"07/08"
"E2","29/09/07","Bristol Rvs","Leyton Orient",2,3,"A",1,0,"H",8,14,4,7,16,18,1,3,2,4,0,0,2.2,3.25,2.87,2.2,3.25,2.9,2.3,"07/08"
"E2","29/09/07","Bournemouth","Carlisle",1,3,"A",0,2,"A",23,18,18,11,11,14,12,5,3,0,0,0,2.3,3.25,2.75,2.5,3.25,2.5,2.3,"07/08"
"E2","22/09/07","Walsall","Oldham",0,3,"A",0,1,"A",10,11,6,6,16,10,6,6,3,1,0,0,2.3,3.25,2.75,2.2,3.25,2.9,2.3,"07/08"
"E2","22/09/07","Swindon","Bournemouth",4,1,"H",1,1,"D",7,6,4,3,12,11,4,3,0,1,0,0,1.8,3.4,4,1.8,3.35,3.9,1.9,"07/08"
"E2","22/09/07","Southend","Doncaster",3,2,"H",1,2,"A",9,13,3,7,16,10,5,2,1,1,0,0,2.2,3.25,2.87,2.1,3.25,3.05,2.1,"07/08"
"E2","22/09/07","Nott'm Forest","Gillingham",4,0,"H",1,0,"H",17,6,13,4,3,3,8,4,0,0,0,0,1.57,3.5,5.5,1.55,3.6,5.3,1.6,"07/08"
"E2","22/09/07","Northampton","Huddersfield",3,0,"H",1,0,"H",17,10,12,5,12,11,9,1,0,0,0,0,2.25,3.25,2.8,2.25,3.25,2.8,2.3,"07/08"
"E2","22/09/07","Luton","Port Vale",2,1,"H",1,0,"H",21,5,9,3,14,6,12,1,1,1,0,1,1.72,3.4,4.33,1.75,3.4,4.1,1.75,"07/08"
"E2","22/09/07","Leyton Orient","Hartlepool",2,4,"A",0,1,"A",8,15,5,11,7,11,4,5,2,2,0,0,2.1,3.2,3.2,1.9,3.3,3.6,1.9,"07/08"
"E2","22/09/07","Leeds","Swansea",2,0,"H",0,0,"D",13,6,7,2,11,14,7,5,3,1,0,0,1.72,3.4,4.33,1.65,3.45,4.65,1.8,"07/08"
"E2","22/09/07","Crewe","Millwall",0,0,"D",0,0,"D",12,23,1,3,8,19,7,13,0,2,0,0,2.25,3.25,2.8,2.1,3.25,3.05,2.1,"07/08"
"E2","22/09/07","Cheltenham","Tranmere",1,1,"D",0,1,"A",17,10,7,5,9,12,10,9,1,1,0,0,2.5,3.25,2.5,2.65,3.25,2.35,2.4,"07/08"
"E2","22/09/07","Carlisle","Bristol Rvs",1,1,"D",0,1,"A",25,13,12,7,13,11,11,5,1,1,0,0,1.9,3.25,3.6,1.85,3.3,3.75,1.8,"07/08"
"E2","22/09/07","Brighton","Yeovil",1,2,"A",0,2,"A",13,8,4,7,7,9,12,4,0,2,0,0,2.25,3.25,2.8,2.15,3.25,3,2.2,"07/08"
"E2","18/09/07","Cheltenham","Swansea",1,2,"A",1,0,"H",11,18,5,12,21,14,3,4,2,2,0,0,2.8,3.25,2.25,2.6,3.25,2.35,2.4,"07/08"
"E2","16/09/07","Doncaster","Crewe",2,0,"H",1,0,"H",10,2,2,1,11,4,3,4,0,0,0,0,1.8,3.3,4,1.85,3.3,3.75,1.85,"07/08"
"E2","15/09/07","Yeovil","Leyton Orient",0,1,"A",0,0,"D",9,6,5,2,18,10,3,4,4,1,0,0,1.9,3.25,3.6,2,3.25,3.3,2,"07/08"
"E2","15/09/07","Port Vale","Nott'm Forest",0,2,"A",0,1,"A",13,11,4,3,9,14,8,8,2,1,0,0,2.75,3.25,2.3,2.8,3.25,2.25,2.6,"07/08"
"E2","15/09/07","Oldham","Southend",0,1,"A",0,1,"A",18,4,6,2,19,19,7,3,2,3,0,1,2,3.2,3.4,2.25,3.15,2.95,2.2,"07/08"
"E2","15/09/07","Millwall","Walsall",1,2,"A",0,1,"A",10,6,4,4,7,9,6,3,0,2,0,0,1.72,3.4,4.33,1.7,3.4,4.4,1.7,"07/08"
"E2","15/09/07","Huddersfield","Cheltenham",2,3,"A",0,0,"D",16,9,6,7,16,17,7,3,0,1,0,0,1.66,3.4,4.5,1.65,3.15,5.3,1.7,"07/08"
"E2","15/09/07","Hartlepool","Swindon",1,1,"D",0,1,"A",13,9,7,4,4,13,7,2,2,2,0,0,1.83,3.25,4,1.85,3.3,3.75,1.85,"07/08"
"E2","15/09/07","Gillingham","Brighton",1,0,"H",0,0,"D",8,5,3,4,10,16,3,6,1,2,0,0,2.25,3.25,2.8,2.4,3.25,2.6,2.3,"07/08"
"E2","15/09/07","Bournemouth","Northampton",1,1,"D",1,0,"H",15,23,9,12,15,16,7,5,0,3,0,0,2.2,3.3,2.87,2.15,3.25,3,2.2,"07/08"
"E2","14/09/07","Tranmere","Luton",2,1,"H",0,1,"A",10,14,6,8,9,15,6,3,0,1,0,0,2.2,3.3,2.87,2.05,3.25,3.2,2.1,"07/08"
"E2","14/09/07","Swansea","Carlisle",2,1,"H",0,0,"D",13,6,10,1,8,11,5,2,1,2,0,0,1.8,3.3,4,1.85,3.3,3.75,2,"07/08"
"E2","14/09/07","Bristol Rvs","Leeds",0,3,"A",0,1,"A",9,13,5,7,8,18,13,6,1,2,0,0,2.75,3.25,2.3,2.9,3.25,2.2,2.8,"07/08"
"E2","09/09/07","Swindon","Yeovil",0,1,"A",0,0,"D",15,7,6,4,9,13,11,4,0,2,0,0,2.25,3.25,3.2,2.25,3.25,2.8,2.2,"07/08"
"E2","08/09/07","Walsall","Port Vale",0,0,"D",0,0,"D",10,11,5,5,8,13,8,2,0,1,0,0,2.2,3.25,2.87,2.25,3.25,2.8,2.3,"07/08"
"E2","08/09/07","Southend","Gillingham",3,0,"H",2,0,"H",16,12,8,2,10,11,2,5,0,0,0,0,1.9,3.25,3.6,1.75,3.4,4.1,1.85,"07/08"
"E2","08/09/07","Luton","Bristol Rvs",1,2,"A",1,1,"D",11,14,7,8,9,14,6,8,2,1,0,0,1.72,3.4,4.33,1.7,3.4,4.4,1.75,"07/08"
"E2","08/09/07","Leyton Orient","Bournemouth",1,0,"H",0,0,"D",13,9,6,4,9,15,5,9,1,1,0,0,1.8,3.3,3.75,1.75,3.4,4.1,1.8,"07/08"
"E2","08/09/07","Leeds","Hartlepool",2,0,"H",1,0,"H",11,19,4,9,17,9,2,9,1,2,0,0,1.61,3.5,5,1.55,3.6,5.25,1.65,"07/08"
"E2","08/09/07","Crewe","Huddersfield",2,0,"H",2,0,"H",7,19,4,11,7,8,5,7,0,1,0,0,2.37,3.25,2.62,2.4,3.25,2.6,2.3,"07/08"
"E2","08/09/07","Carlisle","Tranmere",0,1,"A",0,1,"A",11,10,7,4,8,8,8,6,2,0,0,0,2.1,3.2,3.2,1.95,3.3,3.4,2.1,"07/08"
"E2","07/09/07","Northampton","Doncaster",2,0,"H",0,0,"D",11,13,3,7,12,10,5,8,1,3,0,0,2.5,3.25,2.5,2.5,3.25,2.5,2.4,"07/08"
"E2","07/09/07","Brighton","Millwall",3,0,"H",2,0,"H",11,11,5,5,10,16,9,7,1,4,0,1,2.3,3.25,2.75,2.15,3.25,3,2.2,"07/08"
"E2","01/09/07","Yeovil","Tranmere",1,1,"D",0,0,"D",6,7,1,3,18,12,3,4,1,3,0,0,2.25,3.25,2.8,2,3.25,3.3,2.2,"07/08"
"E2","01/09/07","Swindon","Crewe",1,1,"D",1,1,"D",15,6,5,2,12,4,3,4,0,0,0,0,2,3.2,3.3,1.95,3.3,3.4,2,"07/08"
"E2","01/09/07","Swansea","Doncaster",1,2,"A",1,0,"H",5,12,2,5,14,12,8,2,3,1,1,0,1.9,3.25,3.6,1.8,3.35,3.85,1.9,"07/08"
"E2","01/09/07","Millwall","Huddersfield",1,2,"A",1,1,"D",17,5,11,5,13,12,5,5,0,0,0,0,1.9,3.25,3.6,1.85,3.3,3.75,2,"07/08"
"E2","01/09/07","Leyton Orient","Northampton",2,2,"D",0,2,"A",23,14,16,9,4,13,8,6,1,4,0,0,1.9,3.25,3.6,1.7,3.4,4.4,1.75,"07/08"
"E2","01/09/07","Leeds","Luton",1,0,"H",1,0,"H",12,9,5,1,15,12,7,5,0,0,0,0,1.9,3.25,3.6,1.7,3.4,4.4,1.8,"07/08"
"E2","01/09/07","Hartlepool","Oldham",4,1,"H",3,1,"H",12,8,6,5,15,20,1,6,0,2,0,0,2.2,3.25,2.9,2,3.25,3.3,2.2,"07/08"
"E2","01/09/07","Gillingham","Walsall",2,1,"H",2,1,"H",12,8,5,4,4,5,6,4,1,0,0,0,2,3.2,3.4,2,3.25,3.3,2.1,"07/08"
"E2","01/09/07","Carlisle","Cheltenham",1,0,"H",0,0,"D",13,4,7,3,12,16,6,5,3,2,0,0,1.72,3.5,4.33,1.75,3.4,4.1,1.7,"07/08"
"E2","01/09/07","Bristol Rvs","Nott'm Forest",2,2,"D",2,2,"D",8,10,3,8,12,13,10,3,2,5,0,1,2.5,3.25,2.5,2.6,3.25,2.4,2.5,"07/08"
"E2","01/09/07","Brighton","Southend",3,2,"H",0,1,"A",14,5,7,3,9,14,4,3,2,0,0,0,2.25,3.25,2.8,2.2,3.25,2.9,2.3,"07/08"
"E2","01/09/07","Bournemouth","Port Vale",0,1,"A",0,0,"D",12,17,8,6,15,8,6,7,0,2,0,0,2,3.2,3.4,1.9,3.3,3.55,2,"07/08"
"E2","25/08/07","Walsall","Swansea",1,3,"A",1,2,"A",14,7,8,4,10,9,7,6,2,1,1,0,2.6,3.25,2.4,2.55,3.25,2.45,2.5,"07/08"
"E2","25/08/07","Tranmere","Brighton",2,0,"H",0,0,"D",14,8,6,7,15,10,6,4,3,2,0,1,1.8,3.3,4,1.8,3.35,3.85,1.8,"07/08"
"E2","25/08/07","Southend","Millwall",1,0,"H",0,0,"D",17,10,10,5,15,15,7,2,1,3,0,0,2.3,3.25,2.75,2.4,3.25,2.6,2.3,"07/08"
"E2","25/08/07","Port Vale","Hartlepool",0,2,"A",0,1,"A",12,8,2,2,13,12,7,7,1,1,0,0,2.2,3.2,3,2.15,3.25,3,2.1,"07/08"
"E2","25/08/07","Oldham","Bristol Rvs",0,1,"A",0,1,"A",15,5,7,1,7,5,6,1,2,0,0,0,1.72,3.4,4.33,1.75,3.4,4.1,1.75,"07/08"
"E2","25/08/07","Nott'm Forest","Leeds",1,2,"A",0,1,"A",11,7,4,3,6,20,2,8,1,2,0,0,2.1,3.2,3.2,2.15,3.25,3,2.2,"07/08"
"E2","25/08/07","Northampton","Yeovil",1,2,"A",1,1,"D",18,13,8,6,11,20,6,2,2,1,0,0,2.25,3.25,2.8,2.3,3.25,2.7,2.2,"07/08"
"E2","25/08/07","Luton","Gillingham",3,1,"H",2,1,"H",16,6,9,3,5,10,9,3,0,3,0,0,1.61,3.5,5,1.6,3.5,5,1.65,"07/08"
"E2","25/08/07","Huddersfield","Carlisle",0,2,"A",0,2,"A",10,11,2,7,10,12,3,4,0,0,0,0,1.9,3.25,3.6,1.85,3.35,3.7,2,"07/08"
"E2","25/08/07","Doncaster","Bournemouth",1,2,"A",1,1,"D",9,6,5,4,9,12,8,8,0,3,0,0,1.57,3.5,5.5,1.65,3.5,4.5,1.7,"07/08"
"E2","25/08/07","Crewe","Leyton Orient",0,2,"A",0,1,"A",2,8,1,4,8,9,4,9,1,0,0,0,2.1,3.1,3.2,1.95,3.3,3.4,2,"07/08"
"E2","25/08/07","Cheltenham","Swindon",1,1,"D",0,1,"A",11,21,6,12,13,21,6,7,2,3,0,0,2.37,3.3,2.62,2.3,3.25,2.7,2.2,"07/08"
"E2","18/08/07","Yeovil","Port Vale",1,0,"H",1,0,"H",9,6,4,3,19,17,5,10,1,4,0,0,1.9,3.25,3.6,1.9,3.3,3.55,1.85,"07/08"
"E2","18/08/07","Swindon","Luton",2,1,"H",0,0,"D",9,6,7,3,15,9,6,4,0,1,0,0,2.5,3.25,2.5,2.45,3.25,2.55,2.4,"07/08"
"E2","18/08/07","Swansea","Nott'm Forest",0,0,"D",0,0,"D",16,8,5,3,12,12,12,5,1,1,0,0,2.5,3.25,2.5,2.5,3.25,2.5,2.3,"07/08"
"E2","18/08/07","Millwall","Cheltenham",1,0,"H",1,0,"H",12,7,8,2,15,14,7,2,1,0,0,0,1.61,3.5,5,1.65,3.5,4.5,1.7,"07/08"
"E2","18/08/07","Leyton Orient","Walsall",1,0,"H",0,0,"D",9,8,8,2,11,17,4,8,1,3,0,0,2.1,3.2,3.2,2,3.25,3.3,2,"07/08"
"E2","18/08/07","Leeds","Southend",4,1,"H",1,0,"H",14,9,10,5,17,12,8,7,2,1,0,0,1.72,3.5,4.2,1.7,3.4,4.35,1.8,"07/08"
"E2","18/08/07","Hartlepool","Doncaster",2,1,"H",1,0,"H",8,5,3,3,8,14,5,8,2,5,1,0,2.4,3.25,2.8,2.4,3.25,2.6,2.4,"07/08"
"E2","18/08/07","Gillingham","Tranmere",0,2,"A",0,1,"A",16,7,7,4,7,15,7,5,0,2,0,0,2.37,3.25,2.62,2.35,3.25,2.65,2.2,"07/08"
"E2","18/08/07","Carlisle","Oldham",1,0,"H",1,0,"H",3,6,0,2,11,10,2,9,1,2,0,0,2.4,3.2,2.62,2.35,3.25,2.65,2.3,"07/08"
"E2","18/08/07","Bristol Rvs","Crewe",1,1,"D",1,1,"D",11,3,8,1,10,4,9,0,1,0,0,0,2.25,3.25,2.8,2.15,3.25,3,2.1,"07/08"
"E2","18/08/07","Brighton","Northampton",2,1,"H",1,1,"D",5,6,1,1,15,16,5,4,1,4,0,0,2.1,3.4,3,2.15,3.25,3,2.1,"07/08"
"E2","18/08/07","Bournemouth","Huddersfield",0,1,"A",0,1,"A",16,8,9,4,11,14,7,2,1,2,0,0,2.25,3.25,2.8,2.3,3.25,2.7,2.3,"07/08"
"E2","11/08/07","Walsall","Carlisle",1,1,"D",0,1,"A",9,10,7,7,7,9,2,8,0,1,0,0,2.2,3.25,2.87,2.3,3.25,2.7,2.3,"07/08"
"E2","11/08/07","Tranmere","Leeds",1,2,"A",1,0,"H",10,9,3,6,11,20,4,4,3,4,0,0,2.2,3.2,3,2.2,3.2,2.9,2.2,"07/08"
"E2","11/08/07","Southend","Leyton Orient",1,2,"A",1,1,"D",10,12,6,10,13,13,6,5,2,1,1,0,1.8,3.3,4,1.7,3.4,4.4,1.8,"07/08"
"E2","11/08/07","Port Vale","Bristol Rvs",1,1,"D",0,0,"D",7,13,2,2,10,12,2,3,0,3,0,0,2.1,3.2,3.2,2.1,3.25,3.05,2,"07/08"
"E2","11/08/07","Oldham","Swansea",2,1,"H",1,0,"H",7,16,4,6,24,9,5,8,3,2,0,0,2.2,3.2,3,2.25,3.25,2.8,2.2,"07/08"
"E2","11/08/07","Nott'm Forest","Bournemouth",0,0,"D",0,0,"D",9,6,3,5,12,7,3,4,1,2,0,0,1.53,3.5,6,1.55,3.6,5.3,1.5,"07/08"
"E2","11/08/07","Northampton","Swindon",1,1,"D",1,1,"D",15,12,8,6,11,11,8,4,2,1,0,0,2.25,3.25,2.8,2.15,3.25,2.95,2.1,"07/08"
"E2","11/08/07","Luton","Hartlepool",2,1,"H",1,0,"H",6,9,4,1,20,9,2,7,2,1,0,0,1.8,3.3,4,1.8,3.3,3.95,1.75,"07/08"
"E2","11/08/07","Huddersfield","Yeovil",1,0,"H",1,0,"H",5,2,3,1,6,8,9,2,2,1,0,0,2,3.25,3.4,2.15,3.25,2.95,2.2,"07/08"
"E2","11/08/07","Doncaster","Millwall",0,0,"D",0,0,"D",7,13,4,6,9,11,4,7,0,2,0,0,2.25,3.25,2.8,2.1,3.25,3.05,2.1,"07/08"
"E2","11/08/07","Crewe","Brighton",2,1,"H",1,1,"D",7,13,4,6,9,11,4,7,0,2,0,0,2.1,3.2,3.2,2.15,3.25,2.95,1.9,"07/08"
"E2","11/08/07","Cheltenham","Gillingham",1,0,"H",1,0,"H",13,8,6,4,15,17,9,6,1,4,1,2,2.25,3.25,2.8,2.3,3.25,2.7,2.2,"07/08"
"E2","02/05/09","Yeovil","Colchester",0,2,"A",0,2,"A",6,2,4,2,8,12,6,4,0,1,0,0,2.2,3.25,3.25,2.1,3.2,3.1,2.2,"08/09"
"E2","02/05/09","Walsall","Oldham",1,2,"A",1,1,"D",7,11,4,8,2,4,7,4,0,0,0,0,2.2,3.25,3.25,2,3.2,3.35,2,"08/09"
"E2","02/05/09","Southend","Cheltenham",2,0,"H",0,0,"D",20,9,9,3,17,9,9,0,2,1,0,0,1.66,3.5,5.5,1.65,3.45,4.7,1.6,"08/09"
"E2","02/05/09","Scunthorpe","Tranmere",1,1,"D",0,1,"A",19,5,7,3,12,12,8,4,1,3,0,1,2.2,3.25,3.25,2.1,3.2,3.1,2.1,"08/09"
"E2","02/05/09","Peterboro","Swindon",2,2,"D",1,2,"A",21,10,14,5,3,8,9,3,0,1,0,0,1.66,3.5,5.5,1.6,3.5,5,1.6,"08/09"
"E2","02/05/09","Leyton Orient","Huddersfield",1,1,"D",0,1,"A",12,14,3,7,7,15,9,10,0,0,0,0,2.6,3.4,2.6,2.5,3.2,2.5,2.3,"08/09"
"E2","02/05/09","Crewe","Leicester",0,3,"A",0,0,"D",8,20,4,12,7,2,5,7,0,0,0,0,2.5,3.5,2.62,2.4,3.2,2.6,2.5,"08/09"
"E2","02/05/09","Bristol Rvs","Hartlepool",4,1,"H",2,1,"H",10,10,7,2,6,11,3,5,0,1,0,0,2.4,3.2,3,2.35,3.05,2.8,2.3,"08/09"
"E2","02/05/09","Brighton","Stockport",1,0,"H",0,0,"D",7,2,4,1,5,12,5,10,2,4,0,0,1.53,4,6,1.5,3.6,6,1.5,"08/09"
"E2","28/04/09","Scunthorpe","Cheltenham",3,0,"H",2,0,"H",26,10,16,6,12,9,8,2,1,2,0,0,1.3,5,10,1.3,4.75,7.5,1.27,"08/09"
"E2","28/04/09","Northampton","Milton Keynes Dons",0,1,"A",0,1,"A",8,9,3,7,14,12,4,3,2,2,0,0,2.38,3.1,3,2.25,3.1,2.9,2,"08/09"
"E2","25/04/09","Tranmere","Yeovil",1,1,"D",0,0,"D",6,9,3,3,11,13,1,3,1,5,0,0,1.5,3.8,8,1.5,3.6,6,1.5,"08/09"
"E2","25/04/09","Swindon","Bristol Rvs",2,1,"H",1,1,"D",15,6,8,2,9,8,3,6,0,0,0,0,1.9,3.4,4,1.7,3.4,4.4,1.8,"08/09"
"E2","25/04/09","Oldham","Southend",1,1,"D",0,0,"D",7,10,2,2,11,12,5,5,1,4,0,0,2.62,3.4,2.6,2.35,3.2,2.7,2.3,"08/09"
"E2","25/04/09","Northampton","Hereford",2,1,"H",1,0,"H",17,14,11,8,15,13,4,11,0,0,0,0,1.4,4.2,8.5,1.35,4.5,6.75,1.45,"08/09"
"E2","25/04/09","Milton Keynes Dons","Walsall",0,1,"A",0,0,"D",14,3,10,1,6,20,7,3,1,3,0,0,1.33,4.5,10,1.3,4.75,7.5,1.33,"08/09"
"E2","25/04/09","Millwall","Leyton Orient",2,1,"H",0,0,"D",19,5,12,5,14,11,11,2,2,1,0,0,1.72,3.6,4.75,1.7,3.4,4.4,1.65,"08/09"
"E2","25/04/09","Huddersfield","Brighton",2,2,"D",1,1,"D",10,8,3,2,12,8,8,4,0,1,0,0,2.5,3.4,2.75,2.7,3.2,2.35,2.4,"08/09"
"E2","25/04/09","Hartlepool","Leeds",0,1,"A",0,0,"D",6,14,1,6,12,7,5,4,2,1,0,0,2.62,3.3,2.62,2.4,3.2,2.6,2.3,"08/09"
"E2","25/04/09","Colchester","Peterboro",0,1,"A",0,1,"A",9,9,0,3,7,5,1,13,3,1,0,0,5.5,4,1.57,5.5,3.55,1.55,4.6,"08/09"
"E2","25/04/09","Cheltenham","Carlisle",1,1,"D",0,1,"A",20,10,7,6,13,17,8,2,4,1,0,2,2.87,3.4,2.37,2.85,3.2,2.25,2.5,"08/09"
"E2","24/04/09","Stockport","Crewe",4,3,"H",1,1,"D",16,27,12,15,10,6,9,6,0,0,0,0,2.87,3.4,2.37,2.8,3.2,2.25,2.6,"08/09"
"E2","24/04/09","Leicester","Scunthorpe",2,2,"D",1,0,"H",6,12,5,4,7,9,4,2,3,1,0,0,2,3.6,3.5,2.2,3.3,2.85,2.1,"08/09"
"E2","21/04/09","Yeovil","Hereford",2,2,"D",0,1,"A",25,6,14,4,8,6,16,7,1,2,0,0,1.53,3.8,6.5,1.55,3.55,5.5,1.5,"08/09"
"E2","21/04/09","Northampton","Scunthorpe",3,3,"D",1,1,"D",11,15,7,10,10,12,9,9,1,1,0,0,3,3.4,2.3,2.7,3.2,2.35,2.7,"08/09"
"E2","21/04/09","Bristol Rvs","Brighton",1,2,"A",1,1,"D",14,11,5,4,14,12,7,5,4,2,0,0,2.5,3.4,2.75,2.3,3.2,2.75,2.45,"08/09"
"E2","18/04/09","Yeovil","Hartlepool",2,3,"A",1,2,"A",10,6,3,2,11,14,3,1,2,3,0,0,2.25,3.25,3.2,2.1,3.2,3.1,2.3,"08/09"
"E2","18/04/09","Walsall","Huddersfield",2,3,"A",2,2,"D",8,12,4,8,13,13,5,4,2,3,0,0,2.5,3.3,2.75,2.3,3.2,2.75,2.3,"08/09"
"E2","18/04/09","Southend","Leicester",0,2,"A",0,0,"D",12,7,6,2,9,16,2,1,0,4,0,0,3.1,3.4,2.25,2.85,3.2,2.25,2.6,"08/09"
"E2","18/04/09","Scunthorpe","Milton Keynes Dons",0,1,"A",0,1,"A",17,17,10,9,11,18,7,2,1,4,0,0,2.4,3.4,2.8,2.5,3.2,2.5,2.3,"08/09"
"E2","18/04/09","Peterboro","Stockport",1,0,"H",1,0,"H",22,6,11,2,12,5,7,1,2,2,0,0,1.4,4.33,8.5,1.35,3.85,8,1.35,"08/09"
"E2","18/04/09","Leyton Orient","Northampton",1,3,"A",1,0,"H",12,10,3,5,4,11,11,5,0,1,0,0,2.3,3.4,3,2.25,3.2,2.85,2.3,"08/09"
"E2","18/04/09","Leeds","Tranmere",3,1,"H",2,1,"H",9,11,3,8,12,9,0,6,0,1,0,0,1.73,3.5,5,1.7,3.4,4.4,1.8,"08/09"
