"Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","HS","AS","HST","AST","HF","AF","HC","AC","HY","AY","HR","AR","B365H","B365D","B365A","BWH","BWD","BWA","IWH","IWD","IWA","LBH","LBD","LBA","season"
"SP1","13/11/10","Ath Madrid","Osasuna",3,0,"H",2,0,"H",24,14,7,5,11,17,8,3,1,1,0,1,1.62,3.75,5.5,1.6,3.7,5.4,1.6,3.6,5,1.62,3.75,5.5,"10/11"
"SP1","13/11/10","Ath Bilbao","Almeria",1,0,"H",1,0,"H",13,8,4,3,18,15,9,2,2,3,2,0,1.67,3.75,5,1.65,3.5,5.2,1.65,3.5,4.6,1.67,3.75,5,"10/11"
"SP1","08/11/10","Sevilla","Valencia",2,0,"H",0,0,"D",22,12,10,6,11,12,7,2,1,0,0,1,2.2,3.4,3.2,2.1,3.35,3.25,2.1,3.3,3.1,2.2,3.3,3.3,"10/11"
"SP1","07/11/10","Zaragoza","Mallorca",3,2,"H",0,1,"A",22,8,3,4,10,20,11,3,4,6,0,0,2.4,3.2,3,2.35,3.2,2.9,2.4,3.2,2.7,2.37,3.3,2.87,"10/11"
"SP1","07/11/10","Villarreal","Ath Bilbao",4,1,"H",2,1,"H",23,7,9,4,13,27,7,3,4,3,0,1,1.8,3.6,4.33,1.7,3.6,4.6,1.75,3.4,4.3,1.8,3.5,4.5,"10/11"
"SP1","07/11/10","Real Madrid","Ath Madrid",2,0,"H",2,0,"H",22,18,13,3,13,14,3,7,2,2,0,0,1.29,5.5,9.5,1.28,5.4,8.5,1.3,5,8,1.3,5.5,9,"10/11"
"SP1","07/11/10","Osasuna","Hercules",3,0,"H",1,0,"H",16,8,5,1,18,16,4,3,1,4,0,0,2,3.3,3.8,2,3.25,3.65,2.1,3.3,3.1,2.1,3.2,3.6,"10/11"
"SP1","07/11/10","Levante","La Coruna",1,2,"A",0,1,"A",11,11,2,6,14,10,11,4,2,2,0,0,2.3,3.2,3.2,2.2,3.2,3.15,2.3,3.2,2.8,2.3,3.25,3.1,"10/11"
"SP1","07/11/10","Getafe","Barcelona",1,3,"A",0,2,"A",12,14,5,8,10,9,5,3,3,1,1,1,8.5,5,1.33,8,4.9,1.33,7.3,4.5,1.35,10,5,1.3,"10/11"
"SP1","07/11/10","Almeria","Sp Gijon",1,1,"D",1,0,"H",9,14,3,3,16,12,5,10,5,2,0,0,2.1,3.3,3.5,2.05,3.25,3.5,2,3.2,3.4,2.1,3.3,3.5,"10/11"
"SP1","06/11/10","Sociedad","Santander",1,0,"H",1,0,"H",11,13,4,3,15,18,5,6,1,6,0,0,2.1,3.25,3.6,2.1,3.2,3.4,1.9,3.3,3.7,2.1,3.3,3.5,"10/11"
"SP1","06/11/10","Espanol","Malaga",1,0,"H",1,0,"H",15,11,6,3,20,18,5,5,2,3,0,0,1.91,3.4,4,1.91,3.2,4.1,1.9,3.3,3.7,1.8,3.6,4.33,"10/11"
"SP1","01/11/10","Mallorca","Levante",2,1,"H",0,1,"A",22,13,6,3,14,15,5,3,2,2,0,0,1.62,3.8,5.5,1.7,3.5,4.8,1.7,3.5,4.4,1.62,3.75,5.5,"10/11"
"SP1","31/10/10","Sp Gijon","Villarreal",1,1,"D",0,0,"D",12,10,5,4,20,11,2,4,5,2,0,1,3.5,3.3,2.1,3.45,3.3,2.05,3,3.2,2.2,3.6,3.5,2,"10/11"
"SP1","31/10/10","Santander","Osasuna",4,1,"H",2,0,"H",17,12,7,4,18,14,5,5,2,3,0,0,2.5,3.3,2.75,2.4,3.2,2.85,2.3,2.9,3.1,2.38,3.2,3,"10/11"
"SP1","31/10/10","Malaga","Sociedad",1,2,"A",0,1,"A",16,12,6,2,18,17,1,5,1,3,0,0,2.1,3.25,3.6,2,3.3,3.6,2.1,3.2,3.2,2,3.5,3.6,"10/11"
"SP1","31/10/10","La Coruna","Espanol",3,0,"H",1,0,"H",11,11,4,4,17,14,5,4,2,3,0,0,2.63,3.3,2.63,2.5,3.1,2.8,2.4,3.1,2.8,2.62,3.3,2.62,"10/11"
"SP1","31/10/10","Ath Madrid","Almeria",1,1,"D",1,1,"D",28,10,11,3,15,13,12,3,3,2,0,0,1.5,4.33,6,1.55,3.9,5.5,1.55,3.7,5.4,1.53,4,6,"10/11"
"SP1","31/10/10","Ath Bilbao","Getafe",3,0,"H",2,0,"H",20,10,7,2,14,15,6,4,2,5,0,0,2,3.5,3.6,1.95,3.5,4,2,3.3,3.3,2,3.4,3.75,"10/11"
"SP1","30/10/10","Valencia","Zaragoza",1,1,"D",1,1,"D",15,10,2,3,20,21,7,4,3,3,0,1,1.4,4.33,7.5,1.4,4.4,7.25,1.45,3.9,6.5,1.44,4,8,"10/11"
"SP1","30/10/10","Hercules","Real Madrid",1,3,"A",1,0,"H",7,25,2,10,6,9,3,6,0,3,0,0,10,5,1.3,9,5,1.3,8.5,4.8,1.3,9,5.5,1.3,"10/11"
"SP1","30/10/10","Barcelona","Sevilla",5,0,"H",2,0,"H",18,3,9,1,13,11,11,1,1,2,0,1,1.29,5,11,1.3,5.75,9.25,1.33,4.6,7.8,1.29,5.5,10,"10/11"
"SP1","25/10/10","Sociedad","La Coruna",3,0,"H",1,0,"H",9,8,7,2,18,14,4,3,1,2,0,0,2.1,3.25,3.5,2.1,3.25,3.35,2.2,3.2,3,2,3.25,3.75,"10/11"
"SP1","24/10/10","Villarreal","Ath Madrid",2,0,"H",1,0,"H",10,11,5,2,15,15,2,3,1,3,0,0,2.3,3.25,3.1,2.1,3.35,3.25,2.2,3.3,2.9,2.25,3.25,3.25,"10/11"
"SP1","24/10/10","Sevilla","Ath Bilbao",4,3,"H",2,0,"H",14,17,9,9,10,18,5,7,3,5,1,0,1.7,3.6,5,1.7,3.6,4.6,1.7,3.5,4.4,1.73,3.5,5,"10/11"
"SP1","24/10/10","Osasuna","Malaga",3,0,"H",2,0,"H",14,8,8,0,13,17,4,4,1,3,0,0,2.1,3.25,3.5,2.1,3.25,3.35,2.2,3.2,3,2.1,3.3,3.5,"10/11"
"SP1","24/10/10","Getafe","Sp Gijon",3,0,"H",1,0,"H",15,10,6,3,10,13,4,2,1,2,0,0,1.73,3.5,5,1.7,3.6,4.6,1.7,3.5,4.4,1.73,3.5,5,"10/11"
"SP1","24/10/10","Espanol","Levante",2,1,"H",1,0,"H",14,12,3,2,15,14,6,3,5,6,0,1,1.75,3.4,5,1.75,3.4,4.6,1.8,3.4,4,1.73,3.5,5,"10/11"
"SP1","24/10/10","Almeria","Hercules",1,1,"D",0,1,"A",13,9,8,4,15,11,8,6,2,3,0,0,2.2,3.25,3.25,2.2,3.25,3.15,2.2,3.2,3,2.25,3.25,3.25,"10/11"
"SP1","23/10/10","Zaragoza","Barcelona",0,2,"A",0,1,"A",5,20,4,10,21,12,5,3,4,1,1,0,11,5.75,1.25,9,5.85,1.25,9,5,1.28,13,6,1.22,"10/11"
"SP1","23/10/10","Valencia","Mallorca",1,2,"A",1,2,"A",13,14,5,6,17,17,11,2,6,4,0,0,1.57,3.75,6,1.55,3.8,5.75,1.55,3.7,5.4,1.57,3.75,6,"10/11"
"SP1","23/10/10","Real Madrid","Santander",6,1,"H",3,0,"H",16,13,10,3,16,13,4,4,2,2,0,0,1.14,7,21,1.15,7.5,12.5,1.15,6.2,14,1.12,8,19,"10/11"
"SP1","18/10/10","Hercules","Villarreal",2,2,"D",2,1,"H",9,23,5,9,8,22,4,2,5,3,1,2,2.8,3.25,2.5,2.75,3.3,2.4,2.5,3.3,2.5,2.8,3.3,2.5,"10/11"
"SP1","17/10/10","Sp Gijon","Sevilla",2,0,"H",1,0,"H",14,18,7,4,20,7,8,5,6,2,0,0,3.4,3.4,2.1,3.4,3.3,2.05,3,3.2,2.2,3.4,3.4,2.1,"10/11"
"SP1","17/10/10","Santander","Almeria",1,0,"H",1,0,"H",25,9,14,4,22,7,8,5,3,1,0,0,2.1,3.3,3.5,2.1,3.3,3.3,2.1,3.2,3.2,2.2,3.3,3.3,"10/11"
"SP1","17/10/10","Mallorca","Espanol",0,1,"A",0,1,"A",12,14,1,7,14,18,6,4,3,3,0,1,1.91,3.4,4,1.95,3.3,3.75,1.9,3.3,3.7,2,3.4,3.75,"10/11"
"SP1","17/10/10","Levante","Sociedad",2,1,"H",0,0,"D",13,10,3,5,14,19,9,4,3,3,0,0,2.4,3.2,3,2.4,3.3,2.75,2.3,3.2,2.8,2.4,3.3,2.88,"10/11"
"SP1","17/10/10","La Coruna","Osasuna",0,0,"D",0,0,"D",23,8,10,2,18,19,12,2,3,1,0,1,2.3,3.2,3.2,2.25,3.2,3.1,2.2,3.2,3,2.38,3.2,3,"10/11"
"SP1","17/10/10","Ath Bilbao","Zaragoza",2,1,"H",2,0,"H",16,16,7,3,19,19,5,5,3,4,0,1,1.8,3.5,4.5,1.75,3.55,4.4,1.75,3.4,4.3,1.73,3.5,5,"10/11"
"SP1","16/10/10","Malaga","Real Madrid",1,4,"A",0,2,"A",9,21,1,7,10,18,4,7,4,3,0,0,8,4.5,1.4,8,5,1.38,7.3,4.4,1.37,9,4.6,1.36,"10/11"
"SP1","16/10/10","Barcelona","Valencia",2,1,"H",0,1,"A",12,8,8,2,9,9,7,6,2,4,0,0,1.4,4.5,7.5,1.44,4.75,7,1.4,4.1,7,1.4,4.33,8.5,"10/11"
"SP1","16/10/10","Ath Madrid","Getafe",2,0,"H",1,0,"H",11,15,3,8,21,16,2,8,2,4,0,0,1.8,3.5,4.5,1.75,3.75,4.75,1.8,3.4,4,1.73,3.5,5,"10/11"
"SP1","03/10/10","Villarreal","Santander",2,0,"H",2,0,"H",16,19,10,4,10,17,6,8,1,0,0,0,1.73,3.5,5,1.67,3.7,4.75,1.55,3.7,5.4,1.62,3.75,5.5,"10/11"
"SP1","03/10/10","Sevilla","Ath Madrid",3,1,"H",2,0,"H",18,9,10,4,16,17,6,9,4,3,0,0,2.1,3.3,3.5,2.2,3.3,3.1,2.2,3.3,2.9,2.25,3.25,3.25,"10/11"
"SP1","03/10/10","Real Madrid","La Coruna",6,1,"H",3,0,"H",17,8,8,3,7,6,4,1,0,1,0,0,1.17,7,15,1.18,6.25,14,1.2,5.5,12,1.17,7,15,"10/11"
"SP1","03/10/10","Osasuna","Levante",1,1,"D",0,0,"D",18,7,8,2,14,13,4,3,4,2,0,0,1.73,3.5,5,1.75,3.4,4.6,1.8,3.4,4,1.8,3.5,4.5,"10/11"
"SP1","03/10/10","Getafe","Hercules",3,0,"H",2,0,"H",20,9,7,1,17,14,3,5,4,2,0,1,2.05,3.3,3.6,1.95,3.35,3.7,2,3.3,3.3,2,3.4,3.75,"10/11"
"SP1","03/10/10","Barcelona","Mallorca",1,1,"D",1,1,"D",26,11,10,2,7,15,13,6,0,6,0,0,1.17,7,15,1.18,6.25,13,1.18,6,12,1.17,7,15,"10/11"
"SP1","03/10/10","Almeria","Malaga",1,1,"D",0,0,"D",26,11,7,4,14,12,7,5,2,5,0,1,2.2,3.25,3.25,2.2,3.25,3.15,2.1,3.2,3.2,2.25,3.25,3.25,"10/11"
"SP1","02/10/10","Zaragoza","Sp Gijon",2,2,"D",0,1,"A",9,18,4,5,16,16,3,8,2,3,1,0,2.05,3.3,3.6,2,3.35,3.55,2,3.3,3.3,2,3.4,3.75,"10/11"
"SP1","02/10/10","Valencia","Ath Bilbao",2,1,"H",1,0,"H",18,13,6,2,17,13,6,5,3,2,0,0,1.73,3.4,5.25,1.7,3.55,4.7,1.6,3.6,5,1.62,3.75,5.5,"10/11"
"SP1","02/10/10","Sociedad","Espanol",1,0,"H",0,0,"D",18,18,4,9,13,18,8,6,1,4,0,0,2.2,3.25,3.25,2.2,3.2,3.2,2.2,3.2,3,2.25,3.25,3.25,"10/11"
"SP1","27/09/10","Malaga","Villarreal",2,3,"A",2,3,"A",9,19,3,8,14,16,4,5,1,4,1,0,3,3.25,2.38,2.7,3.3,2.45,2.65,3.3,2.4,2.8,3.4,2.4,"10/11"
"SP1","26/09/10","Santander","Getafe",0,1,"A",0,1,"A",15,9,5,2,22,14,4,6,4,3,1,0,2.4,3.3,2.9,2.45,3.25,2.75,2.3,3.2,2.8,2.25,3.2,2.75,"10/11"
"SP1","26/09/10","Mallorca","Sociedad",2,0,"H",1,0,"H",15,13,6,3,17,10,7,7,2,2,0,0,2.05,3.3,3.6,1.95,3.3,3.75,2,3.3,3.3,1.91,3.4,4,"10/11"
"SP1","26/09/10","La Coruna","Almeria",0,2,"A",0,2,"A",15,15,7,6,20,11,6,4,2,2,1,0,2.1,3.3,3.5,2.05,3.25,3.5,2.05,3.2,3.3,2,3.4,3.75,"10/11"
"SP1","26/09/10","Hercules","Sevilla",2,0,"H",2,0,"H",7,15,3,5,22,14,3,1,2,1,0,0,3.5,3.3,2.1,3.3,3.3,2.1,3,3.2,2.2,3.2,3.2,2,"10/11"
"SP1","26/09/10","Espanol","Osasuna",1,0,"H",1,0,"H",26,7,7,2,9,15,8,6,2,2,0,1,2.2,3.3,3.25,2.1,3.2,3.4,2.1,3.1,3.3,2,3.3,3.8,"10/11"
"SP1","26/09/10","Ath Madrid","Zaragoza",1,0,"H",1,0,"H",12,19,4,6,15,18,5,3,7,3,1,0,1.53,4,6,1.5,4,6,1.5,3.9,5.5,1.44,4.33,7,"10/11"
"SP1","25/09/10","Sp Gijon","Valencia",0,2,"A",0,2,"A",10,8,1,5,19,13,6,2,3,0,0,0,3.25,3.3,2.2,3.4,3.3,2.05,3.1,3.3,2.1,3.5,3.3,2.1,"10/11"
"SP1","25/09/10","Levante","Real Madrid",0,0,"D",0,0,"D",4,25,0,6,15,11,2,6,5,2,0,0,12,5.5,1.25,11,5.25,1.25,8,5,1.3,12,5.5,1.25,"10/11"
"SP1","25/09/10","Ath Bilbao","Barcelona",1,3,"A",0,0,"D",11,25,4,10,8,8,1,8,1,1,1,1,6,3.8,1.57,5.5,3.9,1.55,5,3.6,1.6,5.5,3.75,1.62,"10/11"
"SP1","23/09/10","Villarreal","La Coruna",1,0,"H",1,0,"H",19,14,8,4,13,17,4,1,2,3,0,0,1.67,3.75,5,1.7,3.5,4.75,1.75,3.4,4.3,1.73,3.2,4.33,"10/11"
"SP1","23/09/10","Sevilla","Santander",1,1,"D",1,0,"H",14,13,4,4,14,13,9,5,0,2,0,0,1.5,4,7,1.45,4.1,6.75,1.45,3.9,6.5,1.44,4,8,"10/11"
"SP1","23/09/10","Getafe","Malaga",0,2,"A",0,0,"D",24,15,7,5,21,16,10,4,1,3,1,1,1.8,3.4,4.75,1.75,3.5,4.45,1.8,3.4,4,1.8,3.3,3.75,"10/11"
"SP1","22/09/10","Zaragoza","Hercules",0,0,"D",0,0,"D",20,5,5,4,22,17,8,2,4,2,0,0,1.95,3.3,4,1.95,3.35,3.7,2,3.3,3.3,1.91,3.4,4,"10/11"
"SP1","22/09/10","Valencia","Ath Madrid",1,1,"D",0,1,"A",16,6,4,2,15,17,13,2,5,3,0,0,2.1,3.25,3.5,2.05,3.4,3.35,2.2,3.3,2.9,2.1,3.3,3.5,"10/11"
"SP1","22/09/10","Barcelona","Sp Gijon",1,0,"H",0,0,"D",16,3,5,0,14,15,8,4,2,5,0,0,1.14,7,21,1.12,7.5,18.5,1.12,7,14,1.14,8,15,"10/11"
"SP1","22/09/10","Almeria","Levante",0,1,"A",0,1,"A",19,6,5,2,10,12,6,5,4,2,0,0,1.75,3.5,4.75,1.7,3.55,4.7,1.85,3.3,4,1.8,3.5,4.5,"10/11"
"SP1","21/09/10","Real Madrid","Espanol",3,0,"H",1,0,"H",20,9,7,3,15,11,8,5,2,2,1,2,1.17,7,15,1.15,6.75,16,1.15,6.2,14,1.17,7,15,"10/11"
"SP1","21/09/10","Osasuna","Sociedad",3,1,"H",2,1,"H",17,8,5,2,22,10,7,5,3,2,0,0,2.1,3.25,3.6,2.1,3.25,3.35,2.1,3.1,3.3,2.1,3.25,3.6,"10/11"
"SP1","21/09/10","Ath Bilbao","Mallorca",3,0,"H",1,0,"H",12,15,6,3,22,12,9,3,1,0,0,0,1.91,3.4,4,1.85,3.4,4,2,3.3,3.3,2,3.4,3.75,"10/11"
"SP1","20/09/10","La Coruna","Getafe",2,2,"D",0,1,"A",26,12,11,2,7,13,5,7,1,4,0,1,2.25,3.2,3.25,2.25,3.2,3.1,2.2,3.2,3,2.2,3.2,2.8,"10/11"
"SP1","19/09/10","Santander","Zaragoza",2,0,"H",0,0,"D",8,7,4,1,14,22,3,2,1,4,0,0,2.25,3.2,3.25,2.2,3.25,3.15,2.2,3.3,2.9,2.25,3.2,3.2,"10/11"
"SP1","19/09/10","Malaga","Sevilla",1,2,"A",1,2,"A",8,19,5,6,13,22,3,8,2,6,0,0,3.25,3.25,2.2,3.1,3.3,2.2,3.1,3.3,2.1,3.25,3.25,2.25,"10/11"
"SP1","19/09/10","Levante","Villarreal",1,2,"A",0,2,"A",15,8,2,5,9,17,6,2,1,1,0,0,3.75,3.3,2,3.6,3.3,2,3.3,3.3,2,3.8,3.3,2,"10/11"
"SP1","19/09/10","Hercules","Valencia",1,2,"A",1,2,"A",13,8,7,4,12,12,5,1,2,4,0,1,3.5,3.2,2.15,3.2,3.3,2.15,2.9,3.3,2.2,3.3,3.25,2.2,"10/11"
"SP1","19/09/10","Ath Madrid","Barcelona",1,2,"A",1,2,"A",7,16,4,8,21,15,6,6,4,5,1,0,5,3.75,1.67,4.35,3.8,1.7,4,3.6,1.75,5,3.5,1.73,"10/11"
"SP1","18/09/10","Sp Gijon","Ath Bilbao",2,2,"D",2,1,"H",10,17,5,7,15,13,5,6,3,3,0,0,2.4,3.25,2.9,2.35,3.25,2.85,2.4,3.3,2.6,2.25,3.25,3.2,"10/11"
"SP1","18/09/10","Sociedad","Real Madrid",1,2,"A",0,0,"D",10,22,1,10,13,15,8,3,1,2,0,0,8.5,4.6,1.36,8,4.6,1.35,7,4.1,1.4,8.5,4.33,1.4,"10/11"
"SP1","18/09/10","Mallorca","Osasuna",2,0,"H",1,0,"H",13,12,5,4,8,20,6,5,0,2,0,0,1.91,3.4,4,1.85,3.35,4.1,1.85,3.4,3.8,1.91,3.25,4.33,"10/11"
"SP1","18/09/10","Espanol","Almeria",1,0,"H",0,0,"D",13,4,4,1,23,12,7,2,3,3,0,0,2,3.3,3.75,1.95,3.35,3.7,2,3.2,3.4,1.91,3.25,4.33,"10/11"
"SP1","13/09/10","Almeria","Sociedad",2,2,"D",1,2,"A",18,15,7,6,17,13,6,4,4,2,0,0,2.2,3.25,3.3,2.2,3.2,3.2,2.2,3.3,2.9,2.25,3.25,3,"10/11"
"SP1","12/09/10","Zaragoza","Malaga",3,5,"A",1,5,"A",32,12,10,8,11,13,10,1,2,2,0,0,1.91,3.4,4,1.9,3.3,3.95,1.9,3.3,3.7,1.91,3.3,4.2,"10/11"
"SP1","12/09/10","Villarreal","Espanol",4,0,"H",2,0,"H",11,15,5,5,16,19,3,8,6,6,0,1,1.8,3.5,4.5,1.8,3.4,4.33,1.75,3.4,4.3,1.8,3.5,4.5,"10/11"
"SP1","12/09/10","Sp Gijon","Mallorca",2,0,"H",0,0,"D",12,9,6,1,19,11,2,2,2,2,0,1,2.4,3.3,2.9,2.45,3.25,2.75,2.3,3.2,2.8,2.38,3.25,3,"10/11"
"SP1","12/09/10","Sevilla","La Coruna",0,0,"D",0,0,"D",26,12,10,2,9,12,8,5,3,3,0,0,1.5,4,7,1.5,3.9,6.25,1.55,3.8,5.2,1.44,4.2,7.5,"10/11"
"SP1","12/09/10","Getafe","Levante",4,1,"H",2,1,"H",21,7,10,2,19,14,13,7,3,4,0,0,1.57,3.8,6,1.6,3.75,5.25,1.6,3.6,5,1.62,3.6,6,"10/11"
"SP1","11/09/10","Valencia","Santander",1,0,"H",1,0,"H",14,15,5,7,19,15,6,8,4,2,0,0,1.44,4.33,7,1.42,4.33,6.75,1.5,3.9,5.5,1.4,4.5,8,"10/11"
"SP1","11/09/10","Real Madrid","Osasuna",1,0,"H",0,0,"D",25,4,7,1,20,27,9,3,2,2,0,0,1.17,6.5,17,1.15,7.5,13,1.15,6.2,14,1.17,7,15,"10/11"
"SP1","11/09/10","Barcelona","Hercules",0,2,"A",0,1,"A",17,9,9,7,7,8,14,2,2,2,0,0,1.06,11,34,1.07,10,21,1.07,7.5,20,1.07,12,21,"10/11"
"SP1","11/09/10","Ath Bilbao","Ath Madrid",1,2,"A",0,1,"A",18,11,3,5,22,13,6,1,4,5,0,0,3,3.25,2.38,3.1,3.3,2.2,2.75,3.3,2.3,2.88,3.3,2.4,"10/11"
"SP1","30/08/10","Ath Madrid","Sp Gijon",4,0,"H",2,0,"H",16,18,7,8,13,22,2,3,3,3,0,0,1.53,4,6,1.53,3.8,6,1.5,3.8,5.7,1.5,3.5,6,"10/11"
"SP1","29/08/10","Sociedad","Villarreal",1,0,"H",0,0,"D",10,23,3,5,15,21,7,4,3,3,0,0,3,3.25,2.38,2.85,3.25,2.35,2.7,3.2,2.4,2.6,3.2,2.38,"10/11"
"SP1","29/08/10","Santander","Barcelona",0,3,"A",0,2,"A",11,9,7,5,21,14,6,5,4,1,0,0,15,6,1.2,12.5,6,1.2,9,5,1.27,10,5,1.22,"10/11"
"SP1","29/08/10","Osasuna","Almeria",0,0,"D",0,0,"D",13,3,2,0,22,18,9,3,4,1,0,1,2,3.4,3.75,2,3.3,3.55,2,3.2,3.4,1.91,3.2,3.5,"10/11"
"SP1","29/08/10","Mallorca","Real Madrid",0,0,"D",0,0,"D",7,16,2,5,16,15,1,4,2,2,0,0,8,4.75,1.36,7,4.4,1.4,7,4.1,1.4,7,4,1.36,"10/11"
"SP1","29/08/10","La Coruna","Zaragoza",0,0,"D",0,0,"D",8,8,2,3,16,19,4,6,0,1,0,0,2.1,3.3,3.5,2.05,3.25,3.5,2,3.2,3.4,2,3.2,3.2,"10/11"
"SP1","29/08/10","Espanol","Getafe",3,1,"H",1,0,"H",17,13,8,1,17,9,8,4,3,4,0,0,2.1,3.3,3.5,2.15,3.25,3.25,2,3.2,3.4,2.1,3.2,3,"10/11"
"SP1","28/08/10","Malaga","Valencia",1,3,"A",1,1,"D",19,21,5,8,16,15,7,10,2,5,0,0,2.88,3.3,2.4,2.85,3.3,2.35,2.7,3.2,2.4,2.8,3.2,2.2,"10/11"
"SP1","28/08/10","Levante","Sevilla",1,4,"A",1,2,"A",7,14,4,8,20,22,4,2,4,4,0,0,3.6,3.5,2,3.9,3.3,1.91,3.1,3.3,2.1,3.2,3.2,2,"10/11"
"SP1","28/08/10","Hercules","Ath Bilbao",0,1,"A",0,0,"D",9,14,3,5,15,18,10,1,2,4,1,0,2.5,3.25,2.8,2.55,3.2,2.65,2.6,3.1,2.5,2.5,3.2,2.5,"10/11"
"SP1","13/05/12","Villarreal","Ath Madrid",0,1,"A",0,0,"D",10,11,1,4,9,18,6,4,2,2,0,0,2.3,3.4,3,2.3,3.4,2.95,2.2,3.4,2.8,2.38,3.4,2.88,"11/12"
"SP1","13/05/12","Vallecano","Granada",1,0,"H",0,0,"D",18,12,2,5,19,14,9,6,3,4,0,0,1.83,3.5,4.33,1.8,3.45,4.4,1.9,3.3,3.7,1.9,3.5,4,"11/12"
"SP1","13/05/12","Santander","Osasuna",2,4,"A",1,0,"H",7,27,2,13,11,9,0,9,0,2,0,0,6,4,1.53,5,4.1,1.6,5.3,4,1.5,5,4,1.62,"11/12"
"SP1","13/05/12","Real Madrid","Mallorca",4,1,"H",2,0,"H",23,11,12,5,7,16,8,6,0,1,0,0,1.2,7,11,1.2,6.5,12,1.2,5.5,12,1.2,6.5,12,"11/12"
"SP1","13/05/12","Malaga","Sp Gijon",1,0,"H",0,0,"D",22,6,12,1,10,24,10,1,3,5,1,0,1.3,5.5,9,1.3,5.5,8.5,1.3,5.5,7,1.36,5,7.5,"11/12"
"SP1","13/05/12","Levante","Ath Bilbao",3,0,"H",1,0,"H",12,9,4,5,3,8,4,6,1,0,0,0,1.57,4,5.5,1.57,4,5.5,1.55,3.9,5,1.6,4,4.8,"11/12"
"SP1","13/05/12","Getafe","Zaragoza",0,2,"A",0,0,"D",3,12,0,4,22,18,0,6,2,4,3,1,5.5,4,1.57,4.75,3.9,1.65,6,4,1.4,4.5,3.75,1.67,"11/12"
"SP1","13/05/12","Espanol","Sevilla",1,1,"D",0,1,"A",9,17,4,6,14,16,8,7,4,2,0,0,2.8,3.5,2.38,2.8,3.5,2.35,2.6,3.4,2.4,2.7,3.4,2.5,"11/12"
"SP1","12/05/12","Sociedad","Valencia",1,0,"H",0,0,"D",13,19,6,2,14,10,7,14,2,0,0,0,2.7,3.4,2.5,2.7,3.4,2.45,2.6,3.2,2.5,2.8,3.4,2.4,"11/12"
"SP1","12/05/12","Betis","Barcelona",2,2,"D",0,1,"A",5,11,3,6,15,11,2,7,2,0,0,1,7.5,5.5,1.33,7.75,5,1.35,7.3,4.5,1.35,8.5,5,1.33,"11/12"
"SP1","05/05/12","Zaragoza","Santander",2,1,"H",1,1,"D",29,2,8,2,17,21,12,1,3,6,0,0,1.33,5,9,1.33,4.75,9.25,1.37,4.3,7.2,1.33,5,8,"11/12"
"SP1","05/05/12","Valencia","Villarreal",1,0,"H",0,0,"D",17,9,7,3,16,16,8,3,5,3,0,0,1.57,4.2,4.5,1.55,4,5.75,1.55,4,4.8,1.53,4,6,"11/12"
"SP1","05/05/12","Sp Gijon","Betis",2,1,"H",1,1,"D",12,15,3,8,19,16,4,4,2,3,0,0,2.3,3.25,3.1,2.35,3.4,2.85,2,3.3,3.3,2.25,3.4,3,"11/12"
"SP1","05/05/12","Sevilla","Vallecano",5,2,"H",2,1,"H",15,13,8,3,13,10,5,5,3,5,0,0,1.7,3.6,5,1.72,3.6,4.75,1.65,3.6,4.4,1.62,3.75,5,"11/12"
"SP1","05/05/12","Osasuna","Sociedad",1,0,"H",1,0,"H",18,13,10,3,24,13,4,4,5,1,0,0,1.8,3.5,4.5,1.83,3.5,4.2,1.8,3.4,4,1.8,3.6,4,"11/12"
"SP1","05/05/12","Mallorca","Levante",1,0,"H",0,0,"D",10,7,3,2,13,5,6,5,1,3,0,0,1.91,3.4,4,1.87,3.5,4,1.9,3.4,3.6,1.95,3.5,3.5,"11/12"
"SP1","05/05/12","Granada","Real Madrid",1,2,"A",1,0,"H",12,14,5,3,13,14,4,6,4,4,2,0,7.5,5,1.36,8.5,5,1.33,7.3,4.5,1.35,9,5,1.3,"11/12"
"SP1","05/05/12","Barcelona","Espanol",4,0,"H",1,0,"H",14,10,6,3,13,24,5,3,4,5,0,0,1.13,8,19,1.11,9,17.5,1.15,6.5,12,1.17,7.5,13,"11/12"
"SP1","05/05/12","Ath Madrid","Malaga",2,1,"H",0,1,"A",9,13,2,4,20,14,8,5,6,2,0,0,2,3.5,3.6,1.95,3.6,3.6,1.9,3.4,3.6,1.91,3.6,3.75,"11/12"
"SP1","05/05/12","Ath Bilbao","Getafe",0,0,"D",0,0,"D",16,11,1,1,11,10,8,2,1,3,0,0,1.8,3.5,4.5,1.85,3.5,4.1,1.85,3.6,3.5,1.73,3.5,4.5,"11/12"
"SP1","02/05/12","Zaragoza","Levante",1,0,"H",1,0,"H",12,11,5,4,15,14,2,10,5,5,0,0,2.25,3.4,3.1,2.2,3.25,3.25,2.3,3.3,2.75,2.38,3.4,2.88,"11/12"
"SP1","02/05/12","Valencia","Osasuna",4,0,"H",0,0,"D",23,11,9,3,8,11,17,2,1,5,0,1,1.44,4,8,1.5,4.1,6.25,1.5,3.9,5.5,1.53,4.2,5.5,"11/12"
"SP1","02/05/12","Sevilla","Betis",1,2,"A",1,1,"D",12,15,3,3,18,14,9,4,3,4,1,0,1.73,3.6,4.75,1.7,3.7,4.75,1.8,3.4,4,1.73,3.6,4.8,"11/12"
