"Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","HS","AS","HST","AST","HF","AF","HC","AC","HY","AY","HR","AR","B365H","B365D","B365A","BWH","BWD","BWA","IWH","IWD","IWA","LBH","LBD","LBA","season"
"I1","08/02/06","Fiorentina","Inter",2,1,"H",1,0,"H",9,10,5,4,22,20,4,7,2,2,0,0,3,3,2.4,3,2.95,2.35,2.9,2.8,2.5,2.8,2.88,2.38,"05/06"
"I1","08/02/06","Chievo","Sampdoria",1,1,"D",0,1,"A",13,8,6,5,25,18,5,7,1,4,0,1,2.3,3,3.25,2.35,2.85,3.1,2.3,2.8,3.1,2.1,3,3.2,"05/06"
"I1","08/02/06","Ascoli","Livorno",0,0,"D",0,0,"D",8,3,6,1,15,18,6,0,0,1,0,0,2.4,2.87,3.2,2.37,2.8,3.15,2.55,2.85,2.8,2.2,3,3,"05/06"
"I1","05/02/06","Sampdoria","Treviso",1,1,"D",1,0,"H",10,11,4,5,20,37,4,6,2,2,0,0,1.44,4,7.5,1.42,3.8,7.65,1.45,3.6,7,1.4,3.75,7,"05/06"
"I1","05/02/06","Reggina","Palermo",2,2,"D",1,1,"D",5,8,2,4,1,2,2,7,2,4,0,0,2.5,2.87,3,2.45,2.8,3,2.4,2.9,2.9,2.25,2.88,3,"05/06"
"I1","05/02/06","Livorno","Messina",2,2,"D",0,0,"D",8,7,5,3,17,18,4,3,5,1,0,1,1.83,3,5,1.8,3,4.75,1.8,2.9,4.6,1.73,3.1,4.5,"05/06"
"I1","05/02/06","Lazio","Milan",0,0,"D",0,0,"D",8,13,2,7,18,27,4,9,1,1,0,0,3.6,3.1,2.1,3.35,3.1,2.1,3.3,3,2.1,3.2,3,2.1,"05/06"
"I1","05/02/06","Juventus","Udinese",1,0,"H",0,0,"D",17,2,8,1,18,17,12,5,1,3,0,1,1.25,5,13,1.2,5.55,11.5,1.22,4.8,11,1.2,5,11,"05/06"
"I1","05/02/06","Inter","Chievo",1,0,"H",1,0,"H",21,0,11,0,16,24,6,5,2,1,0,0,1.33,4.33,10,1.34,4.2,8.75,1.35,4,8,1.29,4.33,9,"05/06"
"I1","05/02/06","Fiorentina","Lecce",1,0,"H",1,0,"H",14,6,9,1,25,24,3,3,1,3,0,0,1.3,4.5,12,1.29,4.5,10,1.3,4.4,8.5,1.25,4.5,10,"05/06"
"I1","05/02/06","Cagliari","Empoli",4,1,"H",3,0,"H",9,8,7,3,14,21,6,6,4,1,0,0,1.8,3.2,4.75,1.78,3.15,4.6,1.8,3,4.4,1.73,3.1,4.5,"05/06"
"I1","04/02/06","Siena","Ascoli",1,1,"D",0,1,"A",10,7,6,5,16,27,11,4,4,0,0,0,1.9,3,4.5,1.9,2.95,4.35,1.9,2.9,4.1,1.91,3,3.75,"05/06"
"I1","04/02/06","Parma","Roma",0,3,"A",0,0,"D",7,19,4,10,29,14,5,7,5,2,0,0,3.6,3.1,2.1,3.4,3.05,2.1,3.1,3,2.2,3.2,3,2.1,"05/06"
"I1","29/01/06","Udinese","Fiorentina",0,0,"D",0,0,"D",5,10,3,2,23,19,5,5,5,2,0,0,2.87,3,2.3,3.05,2.95,2.3,2.8,2.9,2.5,2.8,2.88,2.38,"05/06"
"I1","29/01/06","Treviso","Lazio",0,1,"A",0,0,"D",11,4,7,2,30,23,10,5,1,3,0,0,2.6,2.87,2.6,2.7,2.9,2.6,2.8,2.8,2.6,2.75,3,2.38,"05/06"
"I1","29/01/06","Roma","Livorno",3,0,"H",2,0,"H",17,5,10,2,11,13,4,6,0,2,0,0,1.61,3.4,5,1.65,3.3,5.35,1.6,3.4,5.2,1.67,3.2,5,"05/06"
"I1","29/01/06","Messina","Cagliari",1,0,"H",0,0,"D",11,9,8,5,14,18,9,4,5,2,0,0,2,3,3.5,1.95,2.95,4.1,2,2.9,3.7,2.1,3,3.2,"05/06"
"I1","29/01/06","Lecce","Inter",0,2,"A",0,0,"D",7,13,3,6,25,18,1,6,2,3,1,0,7,3.75,1.4,8.4,4.15,1.35,7,3.6,1.45,7,3.75,1.4,"05/06"
"I1","29/01/06","Empoli","Parma",1,2,"A",0,1,"A",14,5,8,4,24,24,5,2,2,3,0,0,2.1,3,3.25,2.2,3,3.25,2.2,2.9,3.2,2.25,2.88,3,"05/06"
"I1","29/01/06","Chievo","Reggina",4,0,"H",0,0,"D",13,8,7,5,19,20,4,5,0,4,0,0,1.72,3,5,1.75,2.95,5.4,1.7,3.2,4.7,1.73,2.88,5,"05/06"
"I1","29/01/06","Ascoli","Juventus",1,3,"A",1,3,"A",9,8,4,6,24,27,0,3,2,1,0,0,7,3.6,1.44,8.15,3.75,1.41,6.3,3.5,1.5,7,3.75,1.4,"05/06"
"I1","28/01/06","Palermo","Siena",1,3,"A",0,1,"A",12,7,5,4,14,21,11,1,1,4,0,0,1.66,3.2,5,1.65,3.25,5.5,1.7,3.2,4.7,1.67,2.88,5.5,"05/06"
"I1","28/01/06","Milan","Sampdoria",1,1,"D",1,1,"D",20,14,8,8,27,14,5,4,3,3,0,0,1.36,3.75,9,1.35,4.05,8.95,1.35,4,8,1.33,3.75,9,"05/06"
"I1","22/01/06","Udinese","Roma",1,4,"A",0,1,"A",8,10,3,7,16,21,4,4,2,1,1,0,2.75,2.87,2.75,2.75,2.9,2.55,2.6,2.9,2.7,2.6,3.1,2.4,"05/06"
"I1","22/01/06","Siena","Milan",0,3,"A",0,1,"A",8,17,3,10,21,22,2,10,3,1,0,0,7,3.4,1.57,6.05,3.25,1.6,5.2,3.4,1.6,5.5,3.25,1.57,"05/06"
"I1","22/01/06","Reggina","Sampdoria",2,1,"H",2,1,"H",8,7,5,2,21,20,8,5,1,2,0,0,2.75,2.87,2.75,2.75,2.85,2.6,2.8,2.8,2.6,2.62,2.88,2.5,"05/06"
"I1","22/01/06","Parma","Chievo",2,1,"H",1,1,"D",10,10,6,5,21,25,1,11,4,3,1,1,2.5,2.87,3,2.5,2.8,2.9,2.4,2.8,3,2.38,3,2.75,"05/06"
"I1","22/01/06","Livorno","Treviso",1,1,"D",0,1,"A",10,5,3,1,23,28,5,5,2,0,0,2,1.57,3.4,7,1.57,3.25,6.5,1.55,3.4,5.8,1.5,3.25,6.5,"05/06"
"I1","22/01/06","Juventus","Empoli",2,1,"H",1,1,"D",14,0,6,0,24,17,14,0,1,2,0,0,1.14,6.5,21,1.12,6.9,17,1.12,6,16,1.11,6.5,15,"05/06"
"I1","22/01/06","Fiorentina","Messina",2,0,"H",1,0,"H",22,5,11,3,24,22,9,2,1,2,0,0,1.44,4,7.5,1.47,3.5,7.5,1.45,3.6,7,1.36,3.75,8,"05/06"
"I1","22/01/06","Ascoli","Lecce",2,0,"H",2,0,"H",10,13,5,4,28,21,4,9,3,3,1,0,1.83,3.1,4.75,1.8,3.1,4.6,1.85,3,4.2,1.83,3,4,"05/06"
"I1","21/01/06","Lazio","Cagliari",1,1,"D",1,0,"H",8,7,4,6,15,28,6,5,3,3,2,0,1.61,3.4,6,1.63,3.25,5.7,1.6,3.4,5.2,1.62,3.2,5.5,"05/06"
"I1","21/01/06","Inter","Palermo",3,0,"H",1,0,"H",13,9,9,5,23,15,8,11,3,2,0,0,1.36,4.33,9,1.35,4.25,8.15,1.4,3.7,7.5,1.29,4.33,9,"05/06"
"I1","18/01/06","Treviso","Inter",0,1,"A",0,1,"A",11,11,5,6,19,22,2,4,2,3,0,0,7,3.2,1.4,7.5,3.7,1.44,7,3.6,1.45,7,3.75,1.4,"05/06"
"I1","18/01/06","Sampdoria","Fiorentina",3,1,"H",3,1,"H",10,6,8,3,28,24,4,5,2,3,0,0,2.37,2.87,2.87,2.5,2.85,2.9,2.4,2.9,2.9,2.4,2.88,2.8,"05/06"
"I1","18/01/06","Roma","Reggina",3,1,"H",1,0,"H",13,10,7,4,29,13,8,4,2,4,0,0,1.44,3.6,7,1.5,3.5,6.9,1.5,3.6,6,1.53,3.25,6,"05/06"
"I1","18/01/06","Palermo","Parma",4,2,"H",1,2,"A",15,10,9,7,18,19,6,2,4,3,0,0,1.72,3.2,4.5,1.7,3.2,5.1,1.75,3.2,4.3,1.8,3,4.33,"05/06"
"I1","18/01/06","Milan","Ascoli",1,0,"H",1,0,"H",11,5,5,2,17,14,9,4,1,2,0,0,1.16,5.5,13,1.18,5.75,13,1.17,5.4,13,1.14,6,12,"05/06"
"I1","18/01/06","Messina","Lazio",1,1,"D",1,0,"H",17,6,9,5,23,23,2,4,2,4,0,0,2.5,2.87,2.75,2.5,2.85,2.9,2.6,2.8,2.7,2.38,2.88,2.8,"05/06"
"I1","18/01/06","Lecce","Livorno",0,0,"D",0,0,"D",16,5,8,2,18,28,6,3,4,2,1,0,2.6,2.87,2.6,2.65,2.95,2.6,2.6,3.1,2.5,2.75,3,2.38,"05/06"
"I1","18/01/06","Empoli","Udinese",1,1,"D",0,0,"D",17,6,10,3,23,23,3,5,1,2,0,0,2.4,2.9,2.8,2.65,2.85,2.7,2.5,3.1,2.6,2.2,3,3,"05/06"
"I1","18/01/06","Chievo","Juventus",1,1,"D",1,1,"D",3,10,1,4,22,23,2,10,4,2,0,0,5,3.2,1.66,5.85,3.3,1.6,4.9,3.3,1.65,6,3.4,1.5,"05/06"
"I1","18/01/06","Cagliari","Siena",1,0,"H",0,0,"D",13,11,5,4,20,22,9,4,1,3,0,0,2.1,2.8,3.5,2.05,2.9,3.75,2,3.1,3.4,1.91,2.88,4,"05/06"
"I1","15/01/06","Udinese","Treviso",2,2,"D",1,1,"D",6,13,4,7,16,15,2,3,3,2,0,0,1.61,3.4,6,1.6,3.45,5.5,1.5,3.6,6,1.62,3.1,5.5,"05/06"
"I1","15/01/06","Roma","Milan",1,0,"H",0,0,"D",12,9,6,3,17,14,5,10,1,2,0,0,4,3,2,4,3.1,1.9,3.4,2.9,2.1,3.5,3,2,"05/06"
"I1","15/01/06","Parma","Lazio",1,1,"D",1,1,"D",6,10,3,3,27,17,10,5,2,3,0,0,2.4,3,3,2.4,3,2.85,2.5,2.8,2.9,2.5,2.8,2.75,"05/06"
"I1","15/01/06","Livorno","Siena",2,2,"D",1,1,"D",7,11,4,9,23,20,7,5,2,1,0,0,1.72,3.3,5,1.72,3.15,5,1.7,3.1,4.9,1.67,3.2,5,"05/06"
"I1","15/01/06","Juventus","Reggina",1,0,"H",1,0,"H",22,3,13,0,16,23,7,2,0,2,0,0,1.16,6,19,1.13,6.5,17,1.15,5.7,14,1.14,5.5,15,"05/06"
"I1","15/01/06","Inter","Cagliari",3,2,"H",2,1,"H",11,7,5,4,14,23,5,2,2,4,0,0,1.2,5.5,17,1.15,6,14.9,1.2,5,12,1.2,5,11,"05/06"
"I1","15/01/06","Fiorentina","Chievo",2,1,"H",1,0,"H",12,8,4,3,18,28,6,3,2,3,0,0,1.8,3.2,4.75,1.75,3.2,4.65,1.75,3.1,4.5,1.67,3.2,5,"05/06"
"I1","15/01/06","Ascoli","Empoli",3,1,"H",1,1,"D",12,9,7,4,19,20,7,3,2,5,0,1,2.1,3,3.75,2.2,2.85,3.45,2,2.9,3.7,2,2.8,3.75,"05/06"
"I1","14/01/06","Messina","Palermo",0,0,"D",0,0,"D",4,6,1,2,15,12,6,3,1,1,0,0,2.6,3,2.8,2.5,2.95,2.8,2.6,2.8,2.8,2.38,3,2.75,"05/06"
"I1","14/01/06","Lecce","Sampdoria",0,3,"A",0,2,"A",12,17,5,9,16,19,6,5,2,2,0,0,2.6,3.1,2.7,2.5,3,2.75,2.6,3,2.6,2.4,2.88,2.8,"05/06"
"I1","08/01/06","Treviso","Roma",0,1,"A",0,1,"A",10,12,3,4,20,25,6,5,1,2,0,0,4.2,3.2,1.9,3.85,3.2,1.9,4,3,1.9,3.75,3.2,1.83,"05/06"
"I1","08/01/06","Siena","Inter",0,0,"D",0,0,"D",6,13,0,4,37,15,5,5,2,2,0,0,7,3.5,1.53,6.3,3.4,1.55,5,3.2,1.65,5.5,3.25,1.57,"05/06"
"I1","08/01/06","Sampdoria","Livorno",0,2,"A",0,1,"A",9,6,6,3,19,20,4,7,1,1,1,0,2,3.1,4,2.05,2.9,3.75,1.85,3,4.2,1.91,3,3.75,"05/06"
"I1","08/01/06","Milan","Parma",4,3,"H",3,1,"H",20,9,9,6,15,21,5,3,1,2,0,0,1.18,6,15,1.21,5.2,13,1.22,4.8,11,1.14,5.5,15,"05/06"
"I1","08/01/06","Lazio","Ascoli",4,1,"H",2,1,"H",13,11,8,5,17,15,5,3,1,1,0,0,1.57,3.5,6.5,1.5,3.5,6.75,1.6,3.3,5.5,1.62,3.2,5.5,"05/06"
"I1","08/01/06","Empoli","Messina",1,3,"A",1,1,"D",8,9,3,5,17,24,1,2,2,4,1,0,2.05,3,4,2,3.1,3.65,2,2.9,3.7,1.91,3.2,3.5,"05/06"
"I1","08/01/06","Chievo","Lecce",3,1,"H",1,1,"D",16,15,11,7,19,22,4,10,1,4,0,0,1.72,3.2,5.5,1.7,3.2,5,1.7,3.1,4.8,1.62,3.25,5,"05/06"
"I1","08/01/06","Cagliari","Udinese",2,1,"H",1,1,"D",5,6,4,2,16,18,3,1,3,3,0,2,2.62,3,2.75,2.7,2.85,2.65,2.55,2.9,2.7,2.38,2.88,2.8,"05/06"
"I1","07/01/06","Reggina","Fiorentina",1,1,"D",1,1,"D",6,6,3,3,26,28,4,4,2,3,0,0,3.75,3.2,2,3.65,3.1,2,3.5,3,2,3.2,3,2.1,"05/06"
"I1","07/01/06","Palermo","Juventus",1,2,"A",1,2,"A",12,13,6,6,20,25,7,6,2,2,0,0,5.5,3.4,1.66,5.1,3.2,1.7,4.5,3.1,1.75,5,3.25,1.62,"05/06"
"I1","21/12/05","Udinese","Sampdoria",2,0,"H",0,0,"D",19,8,7,5,21,19,5,5,2,2,0,0,2.4,3,3,2.3,2.9,3.15,2.4,2.9,2.7,2.2,3,3,"05/06"
"I1","21/12/05","Roma","Chievo",4,0,"H",2,0,"H",12,7,6,3,21,11,1,8,1,2,0,1,1.9,3.1,4.33,1.95,3.1,3.85,2,2.9,3.4,1.8,3.2,4,"05/06"
"I1","21/12/05","Parma","Cagliari",1,0,"H",1,0,"H",5,7,4,1,21,19,3,8,3,3,0,0,2,3,4,2,3,3.8,2,2.9,3.4,2.1,3,3.2,"05/06"
"I1","21/12/05","Messina","Reggina",1,1,"D",1,0,"H",6,13,1,5,21,22,1,5,5,1,0,1,2,3,4,1.95,3,3.95,2.2,2.8,3.1,2.2,3,3,"05/06"
"I1","21/12/05","Livorno","Milan",0,3,"A",0,1,"A",6,17,2,11,11,18,5,5,1,0,0,0,4.33,3.1,1.9,4.2,3.25,1.8,3.8,2.9,1.9,4,3.2,1.8,"05/06"
"I1","21/12/05","Lecce","Lazio",0,0,"D",0,0,"D",11,4,2,2,22,15,5,5,2,3,1,0,2.6,3.1,2.7,2.75,2.85,2.6,2.5,2.9,2.6,2.5,2.88,2.62,"05/06"
"I1","21/12/05","Juventus","Siena",2,0,"H",1,0,"H",10,6,6,5,31,28,8,2,2,1,0,0,1.16,6,19,1.16,6,14.5,1.17,5.5,11,1.17,5.5,12,"05/06"
"I1","21/12/05","Inter","Empoli",4,1,"H",2,0,"H",17,6,9,4,18,17,9,2,0,1,0,0,1.14,6,17,1.16,6,14.5,1.2,5,10,1.2,5,11,"05/06"
"I1","21/12/05","Fiorentina","Palermo",1,0,"H",1,0,"H",10,10,3,6,20,24,1,7,2,1,0,0,1.72,3.1,5.5,1.7,3.3,4.8,1.75,3.1,4.2,1.62,3.25,5,"05/06"
"I1","21/12/05","Ascoli","Treviso",1,0,"H",1,0,"H",7,5,3,1,19,14,6,3,3,2,1,1,2.1,2.8,4,2.15,2.95,3.4,1.9,2.9,3.8,1.91,3,3.75,"05/06"
"I1","18/12/05","Siena","Parma",2,2,"D",0,0,"D",8,3,4,2,16,19,5,2,3,1,0,0,2,3.1,4,1.95,3.1,3.8,2,2.8,3.6,1.83,3.2,3.75,"05/06"
"I1","18/12/05","Sampdoria","Roma",1,1,"D",0,1,"A",9,11,4,6,20,21,3,4,3,2,0,0,2.3,3,3.25,2.25,3,3.15,2.2,2.9,3,2.1,3,3.2,"05/06"
"I1","18/12/05","Reggina","Inter",0,4,"A",0,3,"A",10,20,5,10,10,19,6,7,2,3,0,0,6,3.4,1.61,5.8,3.3,1.6,4.8,2.9,1.7,5,3.25,1.62,"05/06"
"I1","18/12/05","Palermo","Livorno",0,2,"A",0,0,"D",9,10,4,5,12,21,8,1,2,2,1,0,1.95,3,4.33,2,3,3.75,2.1,2.7,3.5,2,3,3.5,"05/06"
"I1","18/12/05","Milan","Messina",4,0,"H",1,0,"H",17,10,8,4,12,16,11,5,1,0,0,0,1.2,5.8,15,1.2,5.45,12,1.22,4.8,9.5,1.2,5,11,"05/06"
"I1","18/12/05","Empoli","Fiorentina",1,1,"D",0,0,"D",6,19,2,6,19,20,2,7,3,1,0,0,4,3.1,2,3.6,3.1,2,3.3,2.8,2.1,3.5,3,2,"05/06"
"I1","18/12/05","Chievo","Udinese",2,0,"H",1,0,"H",10,9,4,3,25,16,7,3,2,3,0,1,2.3,3,3.2,2.4,2.85,3,2.2,2.9,3,2.1,3,3.2,"05/06"
"I1","18/12/05","Cagliari","Ascoli",2,1,"H",2,0,"H",4,12,3,6,22,23,4,7,2,4,0,0,1.83,3,5,1.85,3,4.5,1.9,2.7,4.2,1.91,2.88,4,"05/06"
"I1","11/12/05","Udinese","Lecce",1,2,"A",0,1,"A",8,8,2,5,20,21,8,4,2,3,0,0,1.66,3.4,5.5,1.65,3.25,5.35,1.65,3.2,4.6,1.57,3.25,5.5,"05/06"
"I1","11/12/05","Roma","Palermo",1,2,"A",1,1,"D",6,6,3,2,10,16,2,8,1,3,0,0,1.9,3.1,4.33,1.87,3.1,4.15,1.9,3,3.6,1.91,2.88,4,"05/06"
"I1","11/12/05","Parma","Sampdoria",1,1,"D",1,0,"H",9,7,4,4,27,25,3,7,4,4,0,0,3.1,3.1,2.3,3.2,3,2.2,2.8,2.9,2.3,2.88,3,2.25,"05/06"
"I1","11/12/05","Livorno","Lazio",2,1,"H",0,0,"D",9,13,5,7,23,15,2,7,1,0,0,0,2.1,3,3.75,2,3,3.75,2,2.8,3.6,1.91,3,3.75,"05/06"
"I1","11/12/05","Juventus","Cagliari",4,0,"H",2,0,"H",15,8,9,3,22,10,7,3,0,3,0,0,1.16,6,19,1.17,5.7,15,1.17,5.5,11,1.17,5.5,12,"05/06"
"I1","11/12/05","Inter","Milan",3,2,"H",1,1,"D",16,7,5,3,20,19,5,3,2,3,0,0,2.75,2.87,2.75,2.5,2.95,2.8,2.6,2.9,2.7,2.4,3,2.75,"05/06"
"I1","11/12/05","Ascoli","Reggina",1,1,"D",0,0,"D",9,5,5,3,23,20,3,6,4,2,0,1,2.3,3,3.25,2.2,2.85,3.4,2.1,2.7,3.5,2.1,3,3.2,"05/06"
"I1","03/12/05","Inter","Ascoli",1,0,"H",1,0,"H",15,9,8,3,18,15,8,2,1,0,0,0,1.2,4.5,17,1.19,5.5,13,1.25,4.5,9,1.17,5.5,12,"05/06"
"I1","03/12/05","Chievo","Milan",2,1,"H",1,1,"D",10,13,5,4,19,19,3,3,2,3,0,0,5,3,1.72,5.5,3.2,1.65,4.5,3.1,1.75,5,3.2,1.67,"05/06"
"I1","27/11/05","Siena","Reggina",0,0,"D",0,0,"D",1,7,0,2,18,19,1,3,3,2,1,0,2,3.1,4,1.95,2.95,4,2,2.9,3.4,1.91,3,3.75,"05/06"
"I1","27/11/05","Roma","Fiorentina",1,1,"D",1,0,"H",9,8,5,3,22,24,6,4,3,1,1,0,2.37,3.1,3,2.45,3.1,2.7,2.4,2.9,2.9,2.25,3,2.88,"05/06"
"I1","27/11/05","Parma","Udinese",1,2,"A",0,1,"A",7,9,2,5,24,23,3,2,2,1,0,0,2.62,3,2.75,2.65,2.95,2.6,2.6,2.8,2.6,2.5,3,2.6,"05/06"
"I1","27/11/05","Messina","Inter",1,2,"A",0,1,"A",12,14,6,5,20,12,5,8,2,1,0,0,5,3.3,1.72,4.25,3.4,1.75,4.5,3.1,1.75,4.33,3,1.8,"05/06"
"I1","27/11/05","Juventus","Treviso",3,1,"H",2,1,"H",11,4,6,3,14,24,3,3,0,0,0,0,1.14,6.5,21,1.14,6.1,18,1.12,6.5,13,1.14,5.5,15,"05/06"
"I1","27/11/05","Empoli","Lazio",2,3,"A",0,1,"A",12,12,8,8,20,16,5,9,1,3,1,0,2.3,2.87,3.4,2.2,2.9,3.35,2.3,2.7,3,2.2,2.8,3.2,"05/06"
"I1","27/11/05","Cagliari","Sampdoria",2,0,"H",1,0,"H",6,9,3,1,23,12,2,7,3,3,0,0,3.1,3,2.37,2.85,3,2.4,3,2.9,2.2,2.88,3,2.25,"05/06"
"I1","27/11/05","Ascoli","Palermo",1,1,"D",0,1,"A",5,5,3,2,18,20,0,6,2,3,0,0,2.87,3,2.5,2.85,2.85,2.5,2.8,2.7,2.5,2.5,2.88,2.62,"05/06"
"I1","26/11/05","Milan","Lecce",2,1,"H",1,0,"H",18,10,6,3,14,22,3,0,1,3,0,0,1.2,6,13,1.16,5.9,15,1.17,5.5,11,1.17,5.5,12,"05/06"
"I1","26/11/05","Livorno","Chievo",0,0,"D",0,0,"D",14,5,2,2,22,30,8,3,2,3,0,0,2.25,2.87,3.5,2.2,2.8,3.45,2.2,2.8,3.1,2,3,3.5,"05/06"
"I1","20/11/05","Treviso","Palermo",2,2,"D",2,1,"H",8,11,4,6,20,18,4,3,1,0,0,0,4,2.8,2.1,3.8,2.9,2.05,3.4,3,2.1,3.2,3,2.1,"05/06"
"I1","20/11/05","Sampdoria","Lazio",2,0,"H",0,0,"D",11,6,8,1,27,18,9,4,3,2,0,0,1.9,2.9,4,1.95,3.1,3.8,1.9,2.9,4,1.83,3,4,"05/06"
"I1","20/11/05","Reggina","Cagliari",3,1,"H",2,0,"H",11,4,7,1,26,27,2,5,2,3,1,1,1.9,2.9,4,2,3.1,3.6,1.9,2.9,3.8,1.8,3.2,4,"05/06"
"I1","20/11/05","Livorno","Empoli",2,0,"H",1,0,"H",14,5,5,2,16,29,4,3,3,1,0,0,1.83,3,4.33,1.8,3,4.8,1.9,2.8,4,2,3,3.4,"05/06"
"I1","20/11/05","Lecce","Siena",3,0,"H",1,0,"H",18,8,12,5,20,19,10,3,2,4,0,0,2.37,2.87,2.87,2.4,3,2.85,2.3,2.8,2.9,2.3,3,2.88,"05/06"
"I1","20/11/05","Inter","Parma",2,0,"H",0,0,"D",15,6,9,3,16,18,8,3,2,3,0,0,1.28,4.33,9.5,1.3,4.5,9,1.27,4.3,8.5,1.25,4.5,10,"05/06"
"I1","20/11/05","Fiorentina","Milan",3,1,"H",1,1,"D",6,16,3,5,21,18,2,10,1,2,0,0,2.8,2.9,2.4,3,3,2.3,3.1,2.9,2.3,2.88,3,2.25,"05/06"
"I1","20/11/05","Chievo","Ascoli",1,1,"D",1,1,"D",11,10,6,4,18,21,10,6,0,3,0,0,1.61,3.2,5.5,1.65,3.1,5.75,1.7,3.1,4.4,1.62,3.2,5.5,"05/06"
"I1","19/11/05","Udinese","Messina",1,0,"H",0,0,"D",18,5,11,3,20,21,10,0,3,3,0,0,1.57,3.4,5.5,1.57,3.25,6,1.65,3.2,4.6,1.67,3,5.5,"05/06"
"I1","19/11/05","Roma","Juventus",1,4,"A",0,1,"A",9,9,3,6,31,21,3,6,3,3,0,1,2.75,3,2.37,3.05,2.95,2.3,3.2,2.9,2.2,3.2,3,2.1,"05/06"
"I1","06/11/05","Siena","Chievo",0,1,"A",0,1,"A",13,8,5,5,28,18,10,1,3,3,0,1,2.25,2.8,3.2,2.35,2.85,3.1,2.3,2.8,2.9,2.2,3,3,"05/06"
"I1","06/11/05","Parma","Lecce",2,0,"H",1,0,"H",5,10,3,4,20,20,6,3,1,3,0,0,1.8,3.25,4,1.8,3.05,4.6,1.75,3,4.4,1.8,3,4.33,"05/06"
"I1","06/11/05","Palermo","Sampdoria",0,2,"A",0,1,"A",15,8,7,3,18,19,6,4,2,4,0,0,2.2,3,3.5,2.15,2.9,3.4,2.2,2.8,3.4,2.1,3,3.2,"05/06"
"I1","06/11/05","Milan","Udinese",5,1,"H",3,0,"H",7,4,4,3,26,26,6,2,2,3,0,0,1.36,4.33,9,1.32,4.5,8.5,1.37,3.8,7.5,1.33,3.75,9,"05/06"
"I1","06/11/05","Messina","Roma",0,2,"A",0,1,"A",11,9,7,5,24,11,7,3,4,2,0,0,3.2,3.2,2.2,3.25,3.05,2.15,3.2,2.8,2.3,3.2,2.8,2.2,"05/06"
"I1","06/11/05","Juventus","Livorno",3,0,"H",0,0,"D",18,7,7,3,21,19,8,5,3,2,0,1,1.25,4.5,11,1.25,5,10,1.25,4.5,9,1.25,4.5,10,"05/06"
"I1","06/11/05","Cagliari","Treviso",0,0,"D",0,0,"D",14,7,7,2,19,23,6,1,2,4,0,0,1.9,3,3.8,1.85,3.05,4.35,1.9,2.9,3.8,1.8,3,4.33,"05/06"
"I1","06/11/05","Ascoli","Fiorentina",0,2,"A",0,1,"A",5,11,3,5,17,13,6,3,2,1,0,0,3.5,3,2,3.85,2.95,2,3.5,2.7,2.1,3.4,3,2,"05/06"
"I1","05/11/05","Lazio","Inter",0,0,"D",0,0,"D",7,9,3,3,16,18,3,8,2,3,0,0,3.6,3.1,2.1,3.5,3.1,2.05,3.2,2.8,2.3,3.2,3,2.1,"05/06"
"I1","05/11/05","Empoli","Reggina",3,0,"H",1,0,"H",12,11,8,4,23,17,3,7,1,1,0,0,2,2.75,4,2,2.85,4.05,1.9,2.7,4.2,1.8,3,4.33,"05/06"
"I1","30/10/05","Udinese","Palermo",0,0,"D",0,0,"D",10,9,2,3,31,28,6,6,2,2,0,0,2,3,3.5,2.05,3.1,3.5,2,3,3.6,1.8,3.2,4,"05/06"
"I1","30/10/05","Treviso","Siena",0,1,"A",0,1,"A",7,10,3,4,23,18,3,7,2,1,0,0,2.4,2.9,2.8,2.37,2.9,3,2.6,2.8,2.6,2.6,3,2.5,"05/06"
"I1","30/10/05","Roma","Ascoli",2,1,"H",1,0,"H",13,9,8,5,19,15,9,2,1,3,1,0,1.44,3.75,6.5,1.45,3.65,7.5,1.55,3.4,6,1.44,3.6,6.5,"05/06"
"I1","30/10/05","Reggina","Lazio",1,0,"H",0,0,"D",12,5,5,2,23,20,3,4,2,4,0,0,2.6,2.87,2.6,2.55,2.9,2.75,2.6,2.8,2.6,2.75,3,2.38,"05/06"
"I1","30/10/05","Livorno","Parma",2,0,"H",2,0,"H",7,8,3,5,15,13,3,5,1,1,0,0,1.72,3.25,4.33,1.77,3.1,4.75,1.7,3.1,4.4,1.67,3.25,4.5,"05/06"
"I1","30/10/05","Lecce","Messina",0,2,"A",0,0,"D",14,10,6,5,22,25,5,3,2,4,0,0,2,3,3.5,2.15,2.9,3.45,2.1,2.9,3.2,2,3,3.4,"05/06"
"I1","30/10/05","Fiorentina","Cagliari",2,1,"H",0,1,"A",7,11,4,6,22,14,4,5,3,3,0,2,1.36,4,7.5,1.36,4,8.75,1.45,3.6,5.8,1.4,3.75,7,"05/06"
"I1","30/10/05","Chievo","Empoli",2,2,"D",1,1,"D",14,7,6,4,13,21,6,2,2,1,0,0,1.83,3,4.33,1.85,3,4.45,1.85,2.8,4.2,1.91,3,3.75,"05/06"
"I1","29/10/05","Sampdoria","Inter",2,2,"D",2,2,"D",11,12,8,7,13,20,4,8,1,2,0,0,3,3,2.25,3.4,3.05,2.1,3.3,2.9,2.2,3.2,3.2,2,"05/06"
