"Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","HS","AS","HST","AST","HF","AF","HC","AC","HY","AY","HR","AR","B365H","B365D","B365A","BWH","BWD","BWA","IWH","season"
"E3","07/10/06","Stockport","Barnet",2,0,"H",1,0,"H",10,4,5,1,15,18,11,4,2,5,0,0,2.1,3.25,3.1,2.17,3.1,3.05,2.2,"06/07"
"E3","07/10/06","Mansfield","Notts County",2,2,"D",2,0,"H",14,13,8,7,6,17,2,15,2,5,1,0,2.5,3.2,2.5,2.45,3.2,2.55,2.5,"06/07"
"E3","07/10/06","Bristol Rvs","Boston",1,0,"H",0,0,"D",13,5,7,1,16,18,7,2,1,4,0,1,2,3.25,3.4,1.95,3.25,3.45,2.1,"06/07"
"E3","07/10/06","Accrington","Swindon",1,1,"D",1,0,"H",6,15,1,7,16,17,3,6,2,2,0,0,2.5,3.2,2.5,2.6,3.2,2.4,2.2,"06/07"
"E3","06/10/06","Wycombe","Torquay",2,0,"H",1,0,"H",14,5,7,2,12,14,3,5,2,3,0,0,1.72,3.4,4.33,1.75,3.3,4.2,1.85,"06/07"
"E3","06/10/06","Shrewsbury","Macclesfield",2,1,"H",1,0,"H",14,14,9,9,14,13,6,6,2,5,0,1,1.7,3.25,4.75,1.65,3.5,4.5,1.55,"06/07"
"E3","06/10/06","Milton Keynes Dons","Peterboro",0,2,"A",0,0,"D",9,6,4,4,16,11,5,3,1,2,0,0,1.83,3.25,3.8,1.8,3.3,4,1.75,"06/07"
"E3","06/10/06","Lincoln","Hartlepool",2,0,"H",1,0,"H",13,7,6,3,9,9,3,2,0,0,0,0,2.3,3.2,2.8,2.1,3.1,3.2,2.1,"06/07"
"E3","06/10/06","Darlington","Rochdale",0,5,"A",0,4,"A",7,18,2,9,10,8,7,7,2,1,1,0,1.9,3.4,3.6,1.8,3.3,4,1.9,"06/07"
"E3","06/10/06","Chester","Walsall",0,0,"D",0,0,"D",7,3,4,2,10,13,5,5,0,1,0,0,2.62,3.25,2.37,2.85,3.2,2.25,2.7,"06/07"
"E3","30/09/06","Walsall","Mansfield",4,0,"H",0,0,"D",6,7,5,4,13,9,5,2,1,3,0,0,1.6,3.5,5.25,1.5,3.6,6,1.55,"06/07"
"E3","30/09/06","Torquay","Notts County",0,1,"A",0,0,"D",8,9,4,4,13,15,5,6,1,2,0,0,2.3,3.2,2.8,2.1,3.2,3.1,2.2,"06/07"
"E3","30/09/06","Swindon","Boston",1,1,"D",1,0,"H",14,5,7,4,15,12,5,7,2,3,0,1,1.55,3.8,5.25,1.45,3.75,6.5,1.5,"06/07"
"E3","30/09/06","Stockport","Peterboro",0,1,"A",0,0,"D",11,7,4,6,12,17,2,6,1,4,0,0,2.25,3.25,2.87,2.25,3.2,2.85,2.3,"06/07"
"E3","30/09/06","Rochdale","Shrewsbury",1,1,"D",1,0,"H",11,12,6,3,15,15,4,11,1,1,0,0,2.3,3.25,2.7,2.25,3.2,2.85,2.5,"06/07"
"E3","30/09/06","Lincoln","Bury",0,2,"A",0,1,"A",6,6,4,3,11,10,7,7,2,0,0,0,1.6,3.5,5.25,1.5,3.6,6,1.55,"06/07"
"E3","30/09/06","Hereford","Macclesfield",1,0,"H",0,0,"D",7,5,5,4,16,13,11,7,0,0,0,0,1.8,3.4,4.2,1.7,3.35,4.5,1.75,"06/07"
"E3","30/09/06","Hartlepool","Wrexham",3,0,"H",2,0,"H",12,3,8,1,11,20,6,3,0,2,0,0,1.9,3.4,3.5,1.95,3.25,3.45,2.1,"06/07"
"E3","30/09/06","Chester","Bristol Rvs",2,0,"H",2,0,"H",9,7,5,3,11,9,5,3,3,0,0,0,2.1,3.25,3.2,1.95,3.25,3.45,2.1,"06/07"
"E3","30/09/06","Barnet","Milton Keynes Dons",3,3,"D",1,1,"D",7,8,1,2,11,11,2,7,3,2,0,0,2.75,3.25,2.3,2.75,3.2,2.3,2.9,"06/07"
"E3","30/09/06","Accrington","Wycombe",2,1,"H",1,0,"H",9,14,4,8,20,10,5,8,2,2,0,0,2.7,3.25,2.37,2.65,3.15,2.4,2.7,"06/07"
"E3","29/09/06","Darlington","Grimsby",2,2,"D",2,0,"H",10,8,7,4,15,14,3,9,2,1,1,0,1.8,3.5,4,1.85,3.25,3.8,1.75,"06/07"
"E3","27/09/06","Wrexham","Rochdale",1,2,"A",1,0,"H",10,5,3,4,6,10,5,6,1,2,0,0,1.8,3.4,4,1.8,3.3,4,1.7,"06/07"
"E3","27/09/06","Bristol Rvs","Hereford",2,1,"H",0,1,"A",14,4,7,1,19,5,11,4,0,2,0,0,2.1,3.2,3.2,2.1,3.2,3.1,2.2,"06/07"
"E3","27/09/06","Boston","Lincoln",1,0,"H",0,0,"D",13,6,5,3,14,12,6,3,1,2,0,0,2.8,3.2,2.25,3.1,3.2,2.1,2.9,"06/07"
"E3","26/09/06","Wycombe","Swindon",1,1,"D",0,0,"D",13,6,6,4,10,15,8,5,1,2,0,0,2.25,3.2,2.8,2.2,3.15,2.95,2.2,"06/07"
"E3","26/09/06","Shrewsbury","Walsall",1,1,"D",1,1,"D",13,14,1,5,8,15,7,8,1,1,0,0,2.3,3.25,2.7,2.5,3.2,2.5,2.45,"06/07"
"E3","26/09/06","Peterboro","Barnet",1,1,"D",1,0,"H",18,12,10,6,13,19,9,4,0,1,0,0,1.72,3.4,4.33,1.75,3.3,4.25,1.8,"06/07"
"E3","26/09/06","Notts County","Stockport",1,0,"H",1,0,"H",14,10,6,8,16,7,5,5,2,0,0,0,1.66,3.5,4.5,1.75,3.3,4.25,1.7,"06/07"
"E3","26/09/06","Milton Keynes Dons","Torquay",3,2,"H",0,2,"A",14,5,7,4,9,15,11,2,0,4,0,1,1.75,3.4,4.33,1.8,3.3,4,1.7,"06/07"
"E3","26/09/06","Mansfield","Darlington",1,0,"H",0,0,"D",9,12,6,7,7,9,1,1,0,0,0,0,2.2,3.25,2.9,2.3,3.2,2.75,2.3,"06/07"
"E3","26/09/06","Macclesfield","Chester",1,1,"D",1,0,"H",6,9,3,4,4,10,3,12,1,3,0,0,2.5,3.25,2.5,2.4,3.15,2.65,2.5,"06/07"
"E3","26/09/06","Grimsby","Hartlepool",1,4,"A",1,1,"D",11,17,2,9,18,7,4,10,3,1,0,0,2.25,3.2,3,2.15,3.2,3,2.2,"06/07"
"E3","26/09/06","Bury","Accrington",2,2,"D",2,2,"D",19,10,11,7,8,18,15,8,1,3,0,0,2.3,3.25,2.75,2.2,3.2,2.9,2.3,"06/07"
"E3","24/09/06","Wrexham","Hereford",1,0,"H",1,0,"H",13,10,5,2,16,8,6,5,3,2,0,0,2.1,3.2,3.2,2,3.2,3.35,1.9,"06/07"
"E3","23/09/06","Wycombe","Lincoln",1,3,"A",1,1,"D",13,7,1,3,14,12,5,1,1,2,0,0,1.83,3.4,3.75,1.95,3.2,3.5,1.85,"06/07"
"E3","23/09/06","Shrewsbury","Darlington",2,2,"D",0,1,"A",25,14,17,5,8,13,11,7,1,0,0,0,2.1,3.2,3.2,2.1,3.2,3.1,2.1,"06/07"
"E3","23/09/06","Peterboro","Hartlepool",3,5,"A",0,3,"A",18,15,8,7,12,11,7,0,0,1,0,0,1.9,3.25,3.6,1.85,3.25,3.8,1.8,"06/07"
"E3","23/09/06","Notts County","Swindon",1,1,"D",0,0,"D",15,14,8,8,13,14,8,7,2,3,0,0,2.62,3.25,2.4,2.5,3.1,2.6,2.5,"06/07"
"E3","23/09/06","Milton Keynes Dons","Chester",1,2,"A",1,0,"H",5,7,4,6,13,17,9,3,1,5,0,0,1.61,3.5,5,1.6,3.5,5,1.55,"06/07"
"E3","23/09/06","Mansfield","Accrington",2,2,"D",0,1,"A",6,7,1,5,11,12,10,6,1,4,0,0,2.1,3.2,3.2,2.1,3.2,3.1,2.1,"06/07"
"E3","23/09/06","Macclesfield","Torquay",3,3,"D",1,1,"D",25,12,14,6,9,10,10,2,1,0,0,0,2.75,3.1,2.37,2.7,3.2,2.35,2.7,"06/07"
"E3","23/09/06","Grimsby","Stockport",0,1,"A",0,1,"A",8,16,3,5,12,13,3,7,3,1,0,0,1.72,3.4,4.33,1.85,3.25,3.8,1.8,"06/07"
"E3","23/09/06","Bury","Barnet",2,2,"D",1,1,"D",13,11,6,4,16,12,7,3,1,2,0,1,2.2,3.2,3,2,3.2,3.35,2.3,"06/07"
"E3","23/09/06","Bristol Rvs","Walsall",1,2,"A",0,2,"A",10,4,2,3,8,13,7,2,0,0,0,0,2.5,3.25,2.5,2.65,3.15,2.4,2.6,"06/07"
"E3","23/09/06","Boston","Rochdale",0,3,"A",0,2,"A",7,10,4,4,16,12,13,5,1,0,0,0,1.9,3.25,3.6,2,3.2,3.35,2,"06/07"
"E3","16/09/06","Walsall","Macclesfield",2,0,"H",1,0,"H",11,20,5,8,12,9,8,10,0,2,0,0,1.5,3.75,6,1.5,3.5,6.25,1.45,"06/07"
"E3","16/09/06","Torquay","Mansfield",1,0,"H",1,0,"H",7,4,2,2,10,5,4,11,0,0,0,0,1.9,3.4,3.5,1.95,3.25,3.45,2.1,"06/07"
"E3","16/09/06","Swindon","Peterboro",0,1,"A",0,1,"A",10,12,4,1,11,20,8,3,0,0,0,0,1.53,3.6,5.5,1.65,3.4,4.75,1.55,"06/07"
"E3","16/09/06","Stockport","Wrexham",5,2,"H",2,1,"H",13,13,7,9,10,11,12,2,1,2,0,0,2.5,3.25,2.5,2.55,3.2,2.45,3,"06/07"
"E3","16/09/06","Rochdale","Wycombe",0,2,"A",0,1,"A",20,16,8,10,6,10,6,9,0,2,0,0,2.87,3.25,2.2,2.9,3.2,2.2,3,"06/07"
"E3","16/09/06","Lincoln","Milton Keynes Dons",2,3,"A",1,2,"A",11,7,5,4,9,12,3,3,2,3,0,1,2.25,3.25,2.8,2.1,3.2,3.1,2.2,"06/07"
"E3","16/09/06","Hereford","Bury",1,0,"H",0,0,"D",12,5,6,1,10,9,4,9,0,1,0,0,1.9,3.25,3.75,1.9,3.2,3.65,1.9,"06/07"
"E3","16/09/06","Hartlepool","Shrewsbury",0,3,"A",0,1,"A",16,5,8,3,12,19,7,2,1,2,0,0,2.1,3.25,3.1,2.05,3.2,3.2,2.1,"06/07"
"E3","16/09/06","Darlington","Bristol Rvs",1,1,"D",0,0,"D",14,14,5,8,12,11,6,6,0,1,0,0,1.66,3.5,4.5,1.7,3.3,4.55,1.65,"06/07"
"E3","16/09/06","Chester","Grimsby",0,2,"A",0,0,"D",6,7,2,3,18,15,4,4,4,2,0,0,2.2,3.25,2.9,2.2,3.2,2.9,2.2,"06/07"
"E3","16/09/06","Barnet","Notts County",2,3,"A",2,2,"D",12,14,5,6,12,15,2,7,1,0,0,0,2.37,3.25,2.62,2.3,3.2,2.75,2.2,"06/07"
"E3","16/09/06","Accrington","Boston",2,1,"H",1,0,"H",10,13,6,2,9,9,7,6,2,1,0,0,2.1,3.2,3.2,2.15,3.2,3,2.2,"06/07"
"E3","13/09/06","Torquay","Bristol Rvs",0,0,"D",0,0,"D",11,10,4,4,15,13,3,5,1,1,0,1,2,3.2,3.4,1.95,3.25,3.45,1.9,"06/07"
"E3","13/09/06","Accrington","Wrexham",5,0,"H",1,0,"H",12,9,9,3,9,12,4,7,1,2,0,0,2.62,3.25,2.37,2.65,3.15,2.4,2.9,"06/07"
"E3","12/09/06","Walsall","Peterboro",5,0,"H",3,0,"H",14,10,8,4,11,7,6,3,1,2,1,2,1.9,3.25,3.6,1.8,3.3,4,1.8,"06/07"
"E3","12/09/06","Swindon","Milton Keynes Dons",2,1,"H",1,1,"D",5,10,2,3,15,14,4,3,2,3,0,0,2,3.2,3.4,1.9,3.25,3.6,2,"06/07"
"E3","12/09/06","Stockport","Shrewsbury",0,3,"A",0,1,"A",6,11,3,6,14,17,3,7,2,2,0,0,2.4,3.25,2.62,2.25,3.2,2.85,2.3,"06/07"
"E3","12/09/06","Rochdale","Grimsby",1,0,"H",0,0,"D",20,8,9,3,9,9,7,9,0,0,0,0,2.37,3.2,2.7,2.4,3.15,2.65,2.4,"06/07"
"E3","12/09/06","Lincoln","Macclesfield",2,1,"H",2,1,"H",9,7,3,3,3,6,6,7,0,1,0,0,1.53,3.75,5.5,1.5,3.5,6.25,1.45,"06/07"
"E3","12/09/06","Hereford","Wycombe",1,2,"A",0,1,"A",9,12,7,6,10,12,4,9,1,2,0,0,3,3.25,2.1,2.7,3.2,2.35,2.7,"06/07"
"E3","12/09/06","Hartlepool","Mansfield",2,0,"H",0,0,"D",9,9,6,5,9,12,5,3,2,0,0,0,2.2,3.2,3,2.1,3.2,3.1,2.2,"06/07"
"E3","12/09/06","Darlington","Bury",1,0,"H",0,0,"D",12,7,3,3,13,10,5,6,1,0,0,0,1.66,3.5,4.5,1.65,3.35,5,1.7,"06/07"
"E3","12/09/06","Chester","Notts County",0,0,"D",0,0,"D",7,7,1,2,14,16,0,6,0,3,0,0,2.37,3.25,2.62,2.3,3.2,2.75,2.3,"06/07"
"E3","12/09/06","Barnet","Boston",3,3,"D",1,2,"A",13,9,9,6,13,21,6,6,2,5,0,0,2,3.2,3.4,2,3.2,3.35,1.9,"06/07"
"E3","09/09/06","Wycombe","Chester",1,0,"H",1,0,"H",3,11,2,6,13,16,3,1,2,2,1,0,1.72,3.4,4.33,1.7,3.4,4.4,1.65,"06/07"
"E3","09/09/06","Wrexham","Swindon",2,1,"H",0,1,"A",14,7,4,3,6,19,11,1,2,3,0,0,2.8,3.25,2.25,2.65,3.15,2.4,2.6,"06/07"
"E3","09/09/06","Shrewsbury","Lincoln",0,1,"A",0,1,"A",15,9,7,4,8,20,7,4,0,0,0,0,2.25,3.2,2.87,2.25,3.2,2.85,2.4,"06/07"
"E3","09/09/06","Peterboro","Darlington",1,3,"A",0,3,"A",17,7,12,4,18,14,7,3,1,2,0,1,1.8,3.3,3.8,1.85,3.25,3.8,1.85,"06/07"
"E3","09/09/06","Notts County","Accrington",3,2,"H",3,0,"H",16,9,11,7,14,11,12,1,0,2,0,0,1.9,3.25,3.6,1.85,3.25,3.8,1.8,"06/07"
"E3","09/09/06","Milton Keynes Dons","Hartlepool",0,0,"D",0,0,"D",14,14,7,7,15,17,11,9,3,1,0,0,1.61,3.5,5,1.65,3.4,4.75,1.6,"06/07"
"E3","09/09/06","Mansfield","Hereford",4,1,"H",2,0,"H",10,4,5,3,9,3,11,4,0,0,0,0,2.2,3.3,2.87,2.1,3.2,3.1,2.1,"06/07"
"E3","09/09/06","Macclesfield","Barnet",2,3,"A",0,0,"D",17,13,6,7,18,13,4,10,0,0,0,0,2.37,3.25,2.62,2.3,3.2,2.75,2.4,"06/07"
"E3","09/09/06","Grimsby","Walsall",2,1,"H",1,1,"D",10,12,9,4,16,11,10,5,1,1,0,0,2.37,3.2,2.7,2.4,3.15,2.65,2.6,"06/07"
"E3","09/09/06","Bury","Torquay",0,1,"A",0,1,"A",6,7,2,4,14,17,8,2,0,2,0,0,2.2,3.2,3,2.2,3.2,2.9,2.2,"06/07"
"E3","09/09/06","Bristol Rvs","Rochdale",0,0,"D",0,0,"D",8,11,4,4,14,11,6,2,1,2,0,0,1.8,3.3,4,1.75,3.3,4.25,1.75,"06/07"
"E3","09/09/06","Boston","Stockport",2,1,"H",2,1,"H",10,12,5,7,14,9,10,5,2,0,0,0,2.1,3.2,3.2,2,3.1,3.5,2,"06/07"
"E3","03/09/06","Stockport","Bristol Rvs",2,1,"H",1,0,"H",9,15,3,5,9,9,4,4,2,1,0,0,2.3,3.25,2.75,2.25,3.25,2.8,2.4,"06/07"
"E3","03/09/06","Peterboro","Bury",0,1,"A",0,0,"D",14,9,6,4,14,11,7,5,0,2,0,0,1.57,3.5,5.5,1.6,3.5,5,1.6,"06/07"
"E3","02/09/06","Rochdale","Hereford",1,1,"D",0,0,"D",18,8,7,5,18,8,8,3,4,0,0,0,2.5,3.25,2.5,2.3,3.25,2.7,2.7,"06/07"
"E3","02/09/06","Milton Keynes Dons","Notts County",3,2,"H",1,0,"H",9,7,8,3,15,21,9,4,2,5,0,2,1.72,3.4,4.33,1.75,3.35,4.15,1.85,"06/07"
"E3","02/09/06","Barnet","Walsall",1,1,"D",1,0,"H",12,7,7,6,18,14,5,2,2,2,0,0,2.6,3.3,2.37,2.65,3.25,2.35,2.7,"06/07"
"E3","01/09/06","Wycombe","Mansfield",1,0,"H",0,0,"D",16,7,6,5,18,7,7,3,3,2,0,0,2.1,3.25,2.87,1.7,3.4,4.4,1.7,"06/07"
"E3","01/09/06","Lincoln","Accrington",3,1,"H",2,0,"H",7,9,5,3,5,10,7,9,1,3,0,2,1.72,3.4,4.33,1.7,3.4,4.4,1.65,"06/07"
"E3","01/09/06","Hartlepool","Boston",2,1,"H",1,0,"H",14,11,8,5,12,26,2,3,0,4,1,1,1.83,3.4,3.75,1.85,3.2,3.85,1.9,"06/07"
"E3","01/09/06","Grimsby","Macclesfield",1,1,"D",1,0,"H",7,8,3,4,18,12,5,2,1,1,0,0,1.72,3.4,4.33,1.7,3.4,4.4,1.7,"06/07"
"E3","01/09/06","Darlington","Torquay",1,1,"D",1,1,"D",10,3,5,2,15,10,12,7,1,2,0,0,1.72,3.25,4.5,1.75,3.3,4.25,1.8,"06/07"
"E3","01/09/06","Chester","Swindon",0,2,"A",0,0,"D",6,7,2,3,12,12,6,4,2,3,0,1,2.75,3.25,2.3,2.8,3.25,2.25,2.9,"06/07"
"E3","26/08/06","Wrexham","Barnet",1,1,"D",1,0,"H",5,5,2,2,13,16,4,8,3,4,0,0,1.72,3.4,4.33,1.65,3.4,4.75,1.7,"06/07"
"E3","26/08/06","Walsall","Darlington",1,0,"H",1,0,"H",11,12,5,5,19,7,9,8,2,2,0,0,2,3.25,3.4,1.75,3.3,4.2,1.9,"06/07"
"E3","26/08/06","Torquay","Chester",2,2,"D",1,0,"H",8,6,6,6,14,16,4,2,3,1,0,0,2.25,3.25,2.8,2,3.2,3.35,2.2,"06/07"
"E3","26/08/06","Swindon","Stockport",2,0,"H",1,0,"H",11,6,6,3,15,9,8,5,1,2,0,0,1.5,3.5,6.5,1.55,3.5,5.6,1.5,"06/07"
"E3","26/08/06","Notts County","Peterboro",0,0,"D",0,0,"D",12,5,6,1,12,16,2,3,1,1,0,0,2.5,3.25,2.5,2.45,3.15,2.6,2.5,"06/07"
"E3","26/08/06","Mansfield","Lincoln",2,4,"A",0,3,"A",19,4,11,3,7,21,5,3,1,3,0,0,2.37,3.25,2.62,2.4,3.15,2.65,2.3,"06/07"
"E3","26/08/06","Macclesfield","Wycombe",0,2,"A",0,2,"A",7,14,3,6,14,11,4,10,2,2,0,0,2.75,3.25,2.3,2.85,3.15,2.25,2.7,"06/07"
"E3","26/08/06","Hereford","Hartlepool",3,1,"H",1,0,"H",7,12,5,8,10,11,3,8,1,1,0,0,2.1,3.4,3,2.25,3.15,2.85,2,"06/07"
"E3","26/08/06","Bury","Grimsby",3,0,"H",3,0,"H",11,6,5,3,12,16,4,10,1,0,0,0,2.6,3.25,2.4,2.65,3.15,2.4,2.5,"06/07"
"E3","26/08/06","Bristol Rvs","Shrewsbury",1,0,"H",1,0,"H",6,5,2,2,17,9,8,5,1,4,0,0,2.37,3.2,2.7,2.15,3.15,3.05,2.4,"06/07"
"E3","26/08/06","Boston","Milton Keynes Dons",0,1,"A",0,0,"D",8,6,4,1,23,14,3,4,4,0,0,1,2.87,3.2,2.25,2.8,3.15,2.3,2.9,"06/07"
"E3","26/08/06","Accrington","Rochdale",1,1,"D",0,1,"A",19,7,9,2,11,10,15,6,1,2,0,0,1.8,3.3,4,1.85,3.25,3.8,1.9,"06/07"
"E3","20/08/06","Chester","Wrexham",1,2,"A",0,1,"A",9,9,6,3,12,13,10,5,0,2,1,1,2.1,3.25,3,2.1,3.15,3.15,2.1,"06/07"
"E3","19/08/06","Wycombe","Bury",3,0,"H",0,0,"D",16,1,7,0,4,17,7,3,0,2,0,0,1.61,3.5,5,1.6,3.4,5.25,1.55,"06/07"
"E3","19/08/06","Shrewsbury","Boston",5,0,"H",2,0,"H",10,7,3,2,11,11,7,4,3,1,0,0,2,3.25,3.4,2,3.15,3.4,1.9,"06/07"
"E3","19/08/06","Rochdale","Notts County",0,1,"A",0,0,"D",8,15,5,10,12,13,6,8,1,2,0,0,2.2,3.2,3,2.3,3.15,2.8,2.3,"06/07"
"E3","19/08/06","Peterboro","Macclesfield",3,1,"H",0,0,"D",7,7,3,4,11,7,6,3,2,2,0,1,1.66,3.5,4.5,1.6,3.4,5.25,1.6,"06/07"
"E3","19/08/06","Milton Keynes Dons","Bristol Rvs",2,0,"H",1,0,"H",12,5,7,2,14,17,2,5,4,1,0,0,1.66,3.4,4.5,1.7,3.3,4.55,1.7,"06/07"
"E3","19/08/06","Lincoln","Walsall",2,2,"D",2,0,"H",12,9,5,3,16,12,9,4,1,0,0,0,2.3,3.25,2.75,2.25,3.15,2.85,2.3,"06/07"
"E3","19/08/06","Hartlepool","Torquay",1,1,"D",0,1,"A",18,7,9,2,12,19,10,1,5,2,0,0,1.83,3.25,3.75,1.8,3.25,4,1.9,"06/07"
"E3","19/08/06","Darlington","Swindon",1,2,"A",1,2,"A",14,16,7,11,10,13,6,6,3,1,0,0,2.4,3.25,2.62,2.25,3.15,2.85,2.2,"06/07"
"E3","19/08/06","Barnet","Hereford",3,0,"H",1,0,"H",17,7,6,5,12,9,4,1,2,1,0,0,2.4,3.25,2.62,2.4,3.15,2.65,2.5,"06/07"
"E3","18/08/06","Stockport","Accrington",1,1,"D",1,0,"H",11,15,3,7,9,14,8,6,0,0,0,0,2.2,3.2,3,2.2,3.15,2.95,2.2,"06/07"
"E3","18/08/06","Grimsby","Mansfield",1,1,"D",0,0,"D",12,8,6,4,14,13,7,4,0,1,0,0,1.9,3.25,3.6,2,3.15,3.4,2.1,"06/07"
"E3","12/08/06","Wrexham","Peterboro",0,0,"D",0,0,"D",11,5,4,2,13,15,5,3,1,2,0,0,2.2,3.25,2.87,2.25,3.2,2.8,2.3,"06/07"
"E3","12/08/06","Walsall","Hartlepool",2,0,"H",2,0,"H",12,10,4,3,9,7,3,4,1,0,0,0,1.9,3.25,3.6,1.95,3.25,3.45,1.85,"06/07"
"E3","12/08/06","Torquay","Lincoln",1,2,"A",0,0,"D",6,11,3,6,16,6,2,12,0,0,0,0,2.2,3.3,2.87,2.15,3.2,3,2.2,"06/07"
"E3","12/08/06","Swindon","Rochdale",1,0,"H",1,0,"H",3,5,2,3,15,9,7,2,1,4,0,0,1.57,3.5,5.5,1.5,3.6,6,1.55,"06/07"
"E3","12/08/06","Notts County","Wycombe",1,0,"H",1,0,"H",9,9,4,6,24,14,5,7,4,2,0,1,2.37,3.25,2.62,2.3,3.2,2.75,2.3,"06/07"
"E3","12/08/06","Mansfield","Stockport",1,1,"D",0,1,"A",21,5,12,2,7,15,12,5,3,0,0,0,1.72,3.4,4.33,1.8,3.3,3.95,1.7,"06/07"
"E3","12/08/06","Macclesfield","Milton Keynes Dons",1,2,"A",0,1,"A",13,9,7,8,12,12,7,3,2,2,0,0,2.62,3.25,2.37,2.9,3.2,2.2,2.9,"06/07"
"E3","12/08/06","Hereford","Chester",2,0,"H",0,0,"D",7,8,4,1,6,15,3,6,0,0,0,0,2.3,3.25,2.75,2.15,3.2,3,2.2,"06/07"
"E3","12/08/06","Bury","Shrewsbury",1,2,"A",1,0,"H",4,9,3,5,19,8,4,4,5,2,0,0,2.37,3.25,2.62,2.3,3.2,2.75,2.4,"06/07"
"E3","12/08/06","Bristol Rvs","Grimsby",1,0,"H",0,0,"D",14,10,6,6,18,14,2,4,2,3,0,0,2.3,3.25,2.75,2.2,3.2,2.9,2.2,"06/07"
"E3","12/08/06","Boston","Darlington",4,1,"H",1,1,"D",11,7,7,4,16,10,8,5,1,0,0,0,2.5,3.25,2.5,2.4,3.2,2.6,2.4,"06/07"
"E3","12/08/06","Accrington","Barnet",2,1,"H",1,0,"H",14,11,6,4,9,15,7,3,2,1,0,0,2,3.25,3.25,1.8,3.2,4.15,1.9,"06/07"
"E3","09/08/06","Boston","Peterboro",0,1,"A",0,0,"D",10,8,4,4,19,10,11,5,1,1,0,1,2.5,3.25,2.5,2.45,3.2,2.55,2.4,"06/07"
"E3","08/08/06","Wrexham","Grimsby",3,0,"H",2,0,"H",8,7,4,2,12,8,5,6,1,0,0,0,2.1,3.3,3,2.2,3.2,2.9,2.1,"06/07"
"E3","08/08/06","Walsall","Stockport",2,0,"H",1,0,"H",11,14,7,6,6,11,5,7,0,1,0,0,1.57,3.5,5.5,1.55,3.5,5.5,1.5,"06/07"
"E3","08/08/06","Torquay","Rochdale",1,0,"H",0,0,"D",20,13,9,3,4,15,7,2,0,0,0,0,1.9,3.3,3.5,1.95,3.25,3.45,2,"06/07"
"E3","08/08/06","Swindon","Barnet",2,1,"H",0,1,"A",10,7,3,1,13,13,7,2,3,2,0,0,1.57,3.5,5.5,1.5,3.6,6,1.55,"06/07"
"E3","08/08/06","Notts County","Shrewsbury",1,1,"D",0,0,"D",5,4,2,1,14,11,7,6,1,0,0,0,2.2,3.25,2.87,2.15,3.2,3,2.2,"06/07"
"E3","08/08/06","Mansfield","Milton Keynes Dons",2,1,"H",2,1,"H",9,7,7,3,13,13,8,4,2,4,0,0,2.5,3.25,2.5,2.7,3.2,2.35,2.5,"06/07"
"E3","08/08/06","Macclesfield","Hartlepool",0,0,"D",0,0,"D",9,8,4,5,9,11,7,8,3,2,0,0,2.5,3.25,2.5,2.4,3.2,2.6,2.4,"06/07"
"E3","08/08/06","Hereford","Lincoln",1,2,"A",0,2,"A",14,12,9,5,7,10,7,5,2,0,0,0,2.2,3.3,2.87,1.95,3.25,3.45,2.1,"06/07"
"E3","08/08/06","Bury","Chester",1,3,"A",1,1,"D",6,15,3,9,6,6,4,6,0,1,0,0,2.4,3.25,2.6,2.35,3.2,2.7,2.4,"06/07"
"E3","08/08/06","Bristol Rvs","Wycombe",1,2,"A",0,0,"D",5,5,2,2,13,11,1,6,1,0,0,0,2.3,3.25,2.75,2.35,3.2,2.7,2.2,"06/07"
"E3","08/08/06","Accrington","Darlington",0,2,"A",0,2,"A",6,17,1,10,13,17,7,5,2,3,1,0,2.37,3.25,2.62,2.5,3.2,2.5,2.4,"06/07"
"E3","05/08/06","Wycombe","Wrexham",1,1,"D",1,1,"D",10,9,2,3,10,12,10,1,0,3,0,0,1.9,3.25,3.6,1.85,3.3,3.75,1.9,"06/07"
"E3","05/08/06","Stockport","Hereford",0,2,"A",0,1,"A",17,6,3,2,12,7,11,4,0,0,0,0,2.25,3.25,2.8,2.3,3.2,2.75,2.1,"06/07"
"E3","05/08/06","Shrewsbury","Mansfield",2,2,"D",2,2,"D",17,13,11,7,12,13,6,8,2,3,0,0,2,3.3,3.3,1.8,3.3,4,1.9,"06/07"
"E3","05/08/06","Rochdale","Walsall",0,1,"A",0,0,"D",10,16,6,7,10,8,3,8,0,1,0,0,2.62,3.25,2.37,2.45,3.2,2.55,2.3,"06/07"
"E3","05/08/06","Peterboro","Bristol Rvs",4,1,"H",3,0,"H",15,9,11,3,17,12,8,6,1,0,0,0,2,3.25,3.4,2,3.25,3.3,2,"06/07"
"E3","05/08/06","Milton Keynes Dons","Bury",2,1,"H",0,0,"D",12,13,8,8,12,21,5,10,2,3,1,0,1.66,3.5,4.5,1.65,3.4,4.75,1.65,"06/07"
"E3","05/08/06","Lincoln","Notts County",1,1,"D",1,0,"H",10,10,4,2,7,13,3,8,0,1,0,0,1.9,3.4,3.5,1.95,3.25,3.45,1.9,"06/07"
"E3","05/08/06","Hartlepool","Swindon",0,1,"A",0,1,"A",19,8,10,3,8,21,6,2,2,4,0,0,2.2,3.3,2.87,2.1,3.2,3.1,2.1,"06/07"
